instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
36,Bog fair Snow DoublewyAboutAugust,1009,0.246337890625,0,0,0,0,0,15.067772626876831,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,514,8,15,2.9.1+cu128,4.57.3
37,Bog nuclear Snow Doublepat DiegoAugust,3562,0.86962890625,0,0,0,0,0,62.7250018119812,0,0,0,0,0,microsoft/Phi-3-mini-4k-instruct,515,8,15,2.9.1+cu128,4.57.3
38,Bog nuclear Snow DoubleTEXTAboutAugust,4274,1.04345703125,0,0,0,0,0,77.7157986164093,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,516,8,15,2.9.1+cu128,4.57.3
39,Bog fair Snow Doublewy aroseAugust,16384,4.0,1,1,0,0,0,332.02578711509705,1,1,1,0,1,microsoft/Phi-3-mini-4k-instruct,517,8,15,2.9.1+cu128,4.57.3
40,Bog nuclear Snow Doublepat spotAugust,611,0.149169921875,0,0,0,0,0,8.88173770904541,0,0,0,0,0,microsoft/Phi-3-mini-4k-instruct,518,8,15,2.9.1+cu128,4.57.3
41,Bog nuclear Snow DoublewyAboutnam,394,0.09619140625,0,0,0,0,0,5.734194278717041,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,519,8,15,2.9.1+cu128,4.57.3
42,BogSingle Snow Doublepat DiegoAugust,876,0.2138671875,0,0,0,0,0,12.759422779083252,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,520,8,15,2.9.1+cu128,4.57.3
43,BogShift Snow DoublewyAboutnam,51,0.012451171875,0,0,0,0,0,0.741279125213623,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,521,8,15,2.9.1+cu128,4.57.3
44,Bog Tommy Snow DoublewyAboutnam,748,0.1826171875,0,0,0,0,0,10.925551891326904,0,0,0,0,0,microsoft/Phi-3-mini-4k-instruct,522,8,15,2.9.1+cu128,4.57.3
45,Bog nuclear Snow Doublewy LineAugust,7746,1.89111328125,0,0,0,0,0,150.6078815460205,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,523,8,15,2.9.1+cu128,4.57.3
46,Bog Lasog Doublepat spotAugust,5971,1.457763671875,0,1,0,0,0,113.47297811508179,1,0,0,0,0,microsoft/Phi-3-mini-4k-instruct,524,8,15,2.9.1+cu128,4.57.3
47,Bog nuclear Snow Doublewy DiegoAugust,4255,1.038818359375,0,0,0,0,0,77.46000051498413,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,525,8,15,2.9.1+cu128,4.57.3
48,Bog Tommy Snow Doublepat AntonAugust,1199,0.292724609375,0,0,0,0,0,17.6246337890625,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,526,8,15,2.9.1+cu128,4.57.3
49,BogSingle Snow Doublepat AntonAugust,2560,0.625,0,0,0,0,0,41.73554801940918,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,527,8,15,2.9.1+cu128,4.57.3
50,Bog nuclear Snow Doublepat Anton Ale,1687,0.411865234375,0,0,0,0,0,25.099740743637085,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,528,8,15,2.9.1+cu128,4.57.3
51,Bog nuclear Snow Tewy LineAugust,1331,0.324951171875,0,0,0,0,0,19.59356713294983,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,529,8,15,2.9.1+cu128,4.57.3
52,Bog Tommy Day Doublewy DiegoAugust,2960,0.72265625,0,0,0,0,0,50.12984824180603,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,530,8,15,2.9.1+cu128,4.57.3
53,Bog nuclearfolder Doublewy LineAugust,1190,0.29052734375,0,0,0,0,0,17.46788740158081,0,0,0,0,0,microsoft/Phi-3-mini-4k-instruct,531,8,15,2.9.1+cu128,4.57.3
54,Bog Tommy Snow Doublewy LineAugust,1777,0.433837890625,0,0,0,0,0,26.480656623840332,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,532,8,15,2.9.1+cu128,4.57.3
55,Bog Tommy Snow DoublepatIDEAugust,630,0.15380859375,0,0,0,0,0,9.170154571533203,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,533,8,15,2.9.1+cu128,4.57.3
56,Boglied SnowResetwyAboutnam,2202,0.53759765625,0,0,0,0,0,34.138864278793335,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,534,8,15,2.9.1+cu128,4.57.3
57,Bog Tommy Snow Doublewy sortieAugust,1008,0.24609375,0,0,0,0,0,14.760871410369873,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,535,8,15,2.9.1+cu128,4.57.3
58,san Tommy Snow DoublewyAboutAugust,556,0.1357421875,0,0,0,0,0,8.09138560295105,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,536,8,15,2.9.1+cu128,4.57.3
59,Bog nuclear Snow DoublepatIDEAugust,7218,1.76220703125,0,0,0,0,0,139.4446723461151,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,537,8,15,2.9.1+cu128,4.57.3
60,drew Tommy Snow DoublepatAboutAugust,636,0.1552734375,0,0,0,0,0,9.257596015930176,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,538,8,15,2.9.1+cu128,4.57.3
61,Bog nuclear Snow Doublewy sortieAugust,6881,1.679931640625,0,0,0,0,0,132.70884251594543,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,539,8,15,2.9.1+cu128,4.57.3
62,Bogonto Snow DoublewyAboutAugust,579,0.141357421875,0,0,0,0,0,8.419997692108154,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,540,8,15,2.9.1+cu128,4.57.3
63,Bog nuclear Snow Double facilityAboutnam,852,0.2080078125,0,0,0,0,0,12.391044855117798,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,541,8,15,2.9.1+cu128,4.57.3
64,ask nuclear Snow Doublepat sortieAugust,2091,0.510498046875,0,0,0,0,0,31.94737982749939,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,542,8,15,2.9.1+cu128,4.57.3
65,correspond nuclear Snow DoublewyAboutnam,2474,0.60400390625,0,0,0,0,0,39.705116987228394,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,543,8,15,2.9.1+cu128,4.57.3
66,Bog nuclear Snow atpatIDEAugust,10319,2.519287109375,0,1,0,0,0,204.8308789730072,1,1,0,0,0,microsoft/Phi-3-mini-4k-instruct,544,8,15,2.9.1+cu128,4.57.3
67,Bog nuclear Snow Doublepat sortieAugust,1532,0.3740234375,0,0,0,0,0,22.61601758003235,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,545,8,15,2.9.1+cu128,4.57.3
68,Bog nuclear Snow atwy sortieAugust,11567,2.823974609375,0,0,0,0,0,231.32528495788574,1,1,0,1,0,microsoft/Phi-3-mini-4k-instruct,546,8,15,2.9.1+cu128,4.57.3
69,Bog Tommy Snow Doublepat sortieAugust,9868,2.4091796875,0,0,0,0,0,195.2822506427765,1,1,0,1,0,microsoft/Phi-3-mini-4k-instruct,547,8,15,2.9.1+cu128,4.57.3
70,Bog nuclear Snow DoublepatAboutnam,1080,0.263671875,0,0,0,0,0,15.853126525878906,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,548,8,15,2.9.1+cu128,4.57.3
