instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
177,preventthe Refcastle SeasonAboutAugust,4255,1.038818359375,0,0,0,0,0,78.11953115463257,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,219,3,15,2.9.1+cu128,4.57.3
178,Inthe Ref neatapisAboutAugust,3017,0.736572265625,0,0,0,0,0,51.42412781715393,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,220,3,15,2.9.1+cu128,4.57.3
179,preventthe Ref MagazineONE senseAugust,5723,1.397216796875,0,0,0,0,0,108.52009630203247,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,221,3,15,2.9.1+cu128,4.57.3
180,Inthe Ref neat SeasonAboutRegion,224,0.0546875,0,0,0,0,0,3.334054946899414,0,0,0,0,0,microsoft/Phi-3-mini-4k-instruct,222,3,15,2.9.1+cu128,4.57.3
181,preventthe Ref neatapisAboutAugust,3098,0.75634765625,0,0,0,0,0,53.26788568496704,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,223,3,15,2.9.1+cu128,4.57.3
182,Inthe Ref extentONE senseAugust,1371,0.334716796875,0,0,0,0,0,20.448089599609375,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,224,3,15,2.9.1+cu128,4.57.3
183,ththe Ref neatONEAboutAugust,3078,0.75146484375,0,0,0,0,0,53.07976174354553,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,225,3,15,2.9.1+cu128,4.57.3
184,preventthe RefcastleONEAboutAugust,11270,2.75146484375,0,0,0,0,0,225.5352177619934,1,1,0,1,0,microsoft/Phi-3-mini-4k-instruct,226,3,15,2.9.1+cu128,4.57.3
185,Inthe Ref neat AlfAboutAugust,1425,0.347900390625,0,0,0,0,0,21.314802408218384,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,227,3,15,2.9.1+cu128,4.57.3
186,preventthe sist neat AlfAboutAugust,1,0.000244140625,0,0,0,0,0,0.019251108169555664,0,0,0,0,0,microsoft/Phi-3-mini-4k-instruct,228,3,15,2.9.1+cu128,4.57.3
187,Inthe Profile neatONEAboutAugust,3184,0.77734375,0,0,0,0,0,55.36090040206909,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,229,3,15,2.9.1+cu128,4.57.3
188,preventthelied neatapisAboutAugust,7137,1.742431640625,0,0,0,0,0,138.47622418403625,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,230,3,15,2.9.1+cu128,4.57.3
189,endingthe Profile neatONEAboutAugust,1739,0.424560546875,0,0,0,0,0,26.094035863876343,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,231,3,15,2.9.1+cu128,4.57.3
190,endingthe RefcastleONEAboutAugust,1775,0.433349609375,0,0,0,0,0,26.633179903030396,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,232,3,15,2.9.1+cu128,4.57.3
191,Inthelied neatapisAboutAugust,2819,0.688232421875,0,0,0,0,0,47.48362755775452,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,233,3,15,2.9.1+cu128,4.57.3
192,endingthelied neatapisAboutAugust,1032,0.251953125,0,0,0,0,0,15.344599962234497,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,234,3,15,2.9.1+cu128,4.57.3
193,endingthe Pad neatapisAboutAugust,1046,0.25537109375,0,0,0,0,0,15.58512544631958,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,235,3,15,2.9.1+cu128,4.57.3
194,In featured Profile neatPiAboutAugust,5014,1.22412109375,0,0,0,0,0,93.91279458999634,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,236,3,15,2.9.1+cu128,4.57.3
195,In featured Ref neatONEAboutAugust,692,0.1689453125,0,0,0,0,0,10.275013446807861,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,237,3,15,2.9.1+cu128,4.57.3
196,endingthe Ref neatONEAboutAugust,36,0.0087890625,0,0,0,0,0,0.5325767993927002,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,238,3,15,2.9.1+cu128,4.57.3
197,endingthelied neatapisAboutDonald,2043,0.498779296875,0,0,0,0,0,30.922733306884766,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,239,3,15,2.9.1+cu128,4.57.3
198,Marshallthe Ref neatapisAboutAugust,16384,4.0,1,1,0,0,0,333.40654826164246,1,1,1,0,1,microsoft/Phi-3-mini-4k-instruct,240,3,15,2.9.1+cu128,4.57.3
199,endingthelied neatapis OsAugust,1413,0.344970703125,0,0,0,0,0,21.11150813102722,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,241,3,15,2.9.1+cu128,4.57.3
200,Marshallthe Ref neatONEAboutAugust,2207,0.538818359375,0,0,0,0,0,34.69653606414795,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,242,3,15,2.9.1+cu128,4.57.3
201,endingthe Profile neatapisAboutAugust,6413,1.565673828125,0,0,0,0,0,122.8429856300354,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,243,3,15,2.9.1+cu128,4.57.3
202,Inthe ProfileQapisAboutDonald,1520,0.37109375,0,0,0,0,0,22.782182693481445,0,0,0,0,0,microsoft/Phi-3-mini-4k-instruct,244,3,15,2.9.1+cu128,4.57.3
203,endingthe Ref neatONElook Ox,2550,0.62255859375,0,0,0,0,0,42.10970950126648,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,245,3,15,2.9.1+cu128,4.57.3
204,mail featured Ref neatONEAboutAugust,5536,1.3515625,0,0,0,0,0,104.5119936466217,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,246,3,15,2.9.1+cu128,4.57.3
205,endingthe mes neatONEAboutAugust,5402,1.31884765625,0,0,0,0,0,101.78182935714722,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,247,3,15,2.9.1+cu128,4.57.3
206,endingthe mes neatapiscouldAugust,83,0.020263671875,0,0,0,0,0,1.2309846878051758,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,248,3,15,2.9.1+cu128,4.57.3
207,endingthe ProfileQapisAboutDonald,2803,0.684326171875,0,0,0,0,0,47.34685015678406,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,249,3,15,2.9.1+cu128,4.57.3
208,endingthe Ref neatONE OsAugust,5747,1.403076171875,0,0,0,0,0,108.99802446365356,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,250,3,15,2.9.1+cu128,4.57.3
209,Inthe Profile neatONElookAugust,3433,0.838134765625,0,0,0,0,0,60.384201765060425,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,251,3,15,2.9.1+cu128,4.57.3
