instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
59,InNawalt neatONE senseAugust,1510,0.36865234375,0,0,0,0,0,22.86504101753235,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,101,1,15,2.9.1+cu128,4.57.3
60,InNa defenceloop streetsULLclub,445,0.108642578125,0,0,0,0,0,6.55244779586792,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,102,1,15,2.9.1+cu128,4.57.3
61,InNawaltloop corULLmem,743,0.181396484375,0,0,0,0,0,10.907848834991455,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,103,1,15,2.9.1+cu128,4.57.3
62,InNa defence present streetsULLmem,622,0.15185546875,0,0,0,0,0,9.142526865005493,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,104,1,15,2.9.1+cu128,4.57.3
63,InNa Ref neatONE semanticAugust,5635,1.375732421875,0,0,0,0,0,106.50118041038513,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,105,1,15,2.9.1+cu128,4.57.3
64,recommendationNa Ref neatONE prior grid,1574,0.38427734375,0,0,0,0,0,23.433032274246216,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,106,1,15,2.9.1+cu128,4.57.3
65,In Ohio Ref neatONE senseAugust,2190,0.53466796875,0,0,0,0,0,34.041996717453,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,107,1,15,2.9.1+cu128,4.57.3
66,recommendationNa defence present VersionULLstory,16384,4.0,1,1,0,0,0,333.2497310638428,1,1,1,0,1,microsoft/Phi-3-mini-4k-instruct,108,1,15,2.9.1+cu128,4.57.3
67,InLou defenceGestONE senseAugust,4634,1.13134765625,0,0,0,0,0,85.60970687866211,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,109,1,15,2.9.1+cu128,4.57.3
68,InLou defence usage Wa sense grid,1941,0.473876953125,0,0,0,0,0,29.23786687850952,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,110,1,15,2.9.1+cu128,4.57.3
69,InNa defenceGestONE senseAugust,3166,0.77294921875,0,0,0,0,0,54.57874393463135,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,111,1,15,2.9.1+cu128,4.57.3
70,In ben Ref neatONE sense Career,564,0.1376953125,0,0,0,0,0,8.305701971054077,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,112,1,15,2.9.1+cu128,4.57.3
71,recommendationNa Ref neatONE senseAugust,6108,1.4912109375,0,1,0,0,0,116.98179531097412,1,0,0,0,0,microsoft/Phi-3-mini-4k-instruct,113,1,15,2.9.1+cu128,4.57.3
