instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
172,bud judge voltaLookarc BrianAugust,3678,0.89794921875,0,0,0,0,0,65.39915299415588,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,868,14,15,2.9.1+cu128,4.57.3
173,bud judge volta sentiment investigate BrianAugust,1664,0.40625,0,0,0,0,0,24.743123769760132,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,869,14,15,2.9.1+cu128,4.57.3
174,bud judgezip subtract Cha BrianAugust,5686,1.38818359375,0,1,0,0,0,107.22886633872986,1,0,0,0,0,microsoft/Phi-3-mini-4k-instruct,870,14,15,2.9.1+cu128,4.57.3
175,Bound IS Grad Robert Cha BrianAugust,167,0.040771484375,0,0,0,0,0,2.4449210166931152,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,871,14,15,2.9.1+cu128,4.57.3
176,bud judgezipLook Cha Brian Follow,697,0.170166015625,0,0,0,0,0,10.18543291091919,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,872,14,15,2.9.1+cu128,4.57.3
177,Bound IS volta sentiment investigate BrianAugust,755,0.184326171875,0,0,0,0,0,11.093469381332397,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,873,14,15,2.9.1+cu128,4.57.3
178,Bound judgezipLook Cha BrianAugust,2897,0.707275390625,0,0,0,0,0,48.55701017379761,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,874,14,15,2.9.1+cu128,4.57.3
179,Bound IS voltaLook Cha BrianAugust,2462,0.60107421875,0,0,0,0,0,39.66604661941528,0,0,0,0,0,microsoft/Phi-3-mini-4k-instruct,875,14,15,2.9.1+cu128,4.57.3
180,bud judge voltaLook ChaalkAugust,2457,0.599853515625,0,0,0,0,0,39.77779936790466,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,876,14,15,2.9.1+cu128,4.57.3
181,bud judgezipLook Project BrianAugust,6037,1.473876953125,0,0,0,0,0,114.60850119590759,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,877,14,15,2.9.1+cu128,4.57.3
182,bud judgezipLook ChaalkAugust,162,0.03955078125,0,0,0,0,0,2.380099296569824,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,878,14,15,2.9.1+cu128,4.57.3
183,Bound IS Grad Robert bed BrianAugust,4595,1.121826171875,0,0,0,0,0,84.48849320411682,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,879,14,15,2.9.1+cu128,4.57.3
184,l judge volta Robert Cha BrianAugust,5934,1.44873046875,0,0,0,0,0,112.66413283348083,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,880,14,15,2.9.1+cu128,4.57.3
185,might judge voltaLook Cha BrianAugust,1922,0.46923828125,0,0,0,0,0,28.71070694923401,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,881,14,15,2.9.1+cu128,4.57.3
186,ist judge volta Robert bed BrianAugust,4481,1.093994140625,0,0,0,0,0,82.04578924179077,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,882,14,15,2.9.1+cu128,4.57.3
187,bud judge voltaLookarc thinAugust,985,0.240478515625,0,0,0,0,0,14.416528940200806,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,883,14,15,2.9.1+cu128,4.57.3
188,ist judge volta camparc thinAugust,8140,1.9873046875,0,0,0,0,0,158.78956007957458,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,884,14,15,2.9.1+cu128,4.57.3
189,bud judge voltaLook Cha Brianoff,3084,0.7529296875,0,0,0,0,0,52.88521909713745,0,0,0,0,0,microsoft/Phi-3-mini-4k-instruct,885,14,15,2.9.1+cu128,4.57.3
