instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
136,Bog parse struggle fell outerAboutAugust,3050,0.74462890625,0,0,0,0,0,53.580729246139526,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,396,6,15,2.9.1+cu128,4.57.3
137,Bog parse shell felltonAboutAugust,2776,0.677734375,0,0,0,0,0,45.43138122558594,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,397,6,15,2.9.1+cu128,4.57.3
138,Bog parse struggle neattonAboutAugust,12175,2.972412109375,0,0,0,0,0,237.72724556922913,1,1,0,1,0,microsoft/Phi-3-mini-4k-instruct,398,6,15,2.9.1+cu128,4.57.3
139,Bog parse breaking fell outerAboutAugust,10509,2.565673828125,0,1,0,0,0,203.36635994911194,1,1,0,0,0,microsoft/Phi-3-mini-4k-instruct,399,6,15,2.9.1+cu128,4.57.3
140,Bog parse struggle neatwy BertAugust,7305,1.783447265625,0,0,0,0,0,138.04505944252014,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,400,6,15,2.9.1+cu128,4.57.3
141,Bog nuclear struggle neatAnnotationAbout Love,7978,1.94775390625,0,0,0,0,0,151.44848823547363,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,401,6,15,2.9.1+cu128,4.57.3
142,Bog nuclear breaking fell outerdernAugust,2337,0.570556640625,0,0,0,0,0,36.0880069732666,0,0,0,0,0,microsoft/Phi-3-mini-4k-instruct,402,6,15,2.9.1+cu128,4.57.3
143,Bog parse breaking fellwybidAugust,6656,1.625,0,0,0,0,0,124.36938285827637,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,403,6,15,2.9.1+cu128,4.57.3
144,Bog parse breaking fell weirdAboutAugust,7995,1.951904296875,0,0,0,0,0,151.9385073184967,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,404,6,15,2.9.1+cu128,4.57.3
145,Bog nuclear breaking fellwyAboutAugust,2712,0.662109375,0,0,0,0,0,43.890663146972656,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,405,6,15,2.9.1+cu128,4.57.3
146,Bog parse gallery fellwyAboutAugust,1576,0.384765625,0,0,0,0,0,22.79732394218445,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,406,6,15,2.9.1+cu128,4.57.3
