instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
0,In Generation Kurt Pent goal Grid,182,0.04443359375,0,0,0,0,0,3.1425936222076416,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,42,0,15,2.9.1+cu128,4.57.3
1,In coveredcatch potential Convention Labour,751,0.183349609375,0,0,0,0,0,11.040395259857178,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,43,0,15,2.9.1+cu128,4.57.3
2,In quadratic Collectvent Lieutenant,238,0.05810546875,0,0,0,0,0,3.4678444862365723,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,44,0,15,2.9.1+cu128,4.57.3
3,Indash Chal Hence Lieutenant,1551,0.378662109375,0,0,0,0,0,23.010558128356934,0,0,0,0,0,microsoft/Phi-3-mini-4k-instruct,45,0,15,2.9.1+cu128,4.57.3
4,eastern quadratic Collectvent separately dangerous boat,237,0.057861328125,0,0,0,0,0,3.4604415893554688,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,46,0,15,2.9.1+cu128,4.57.3
5,In MY nob Evangelbara,671,0.163818359375,0,0,0,0,0,9.804718732833862,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,47,0,15,2.9.1+cu128,4.57.3
6,In Liver uncle NeilHER,4072,0.994140625,0,0,0,0,0,73.50704789161682,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,48,0,15,2.9.1+cu128,4.57.3
7,In competition Chal HenceHER,4340,1.0595703125,0,1,0,0,0,79.20777678489685,1,0,0,0,0,microsoft/Phi-3-mini-4k-instruct,49,0,15,2.9.1+cu128,4.57.3
8,Indash Chal HenceONE sensemem,1120,0.2734375,0,0,0,0,0,16.44195866584778,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,50,0,15,2.9.1+cu128,4.57.3
9,In quadratic Chal Hence Lieutenant,6641,1.621337890625,0,0,0,0,0,127.66261625289917,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,51,0,15,2.9.1+cu128,4.57.3
10,In quadratic Chalvent Lieutenant,389,0.094970703125,0,0,0,0,0,5.688171148300171,0,0,0,0,0,microsoft/Phi-3-mini-4k-instruct,52,0,15,2.9.1+cu128,4.57.3
11,In condition Chal HenceHER,92,0.0224609375,0,0,0,0,0,1.336496114730835,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,53,0,15,2.9.1+cu128,4.57.3
12,In quadratic Chal HenceONE sensemem,511,0.124755859375,0,0,0,0,0,7.446632385253906,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,54,0,15,2.9.1+cu128,4.57.3
13,In quadratic Chal HenceHER,1013,0.247314453125,0,0,0,0,0,14.834285736083984,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,55,0,15,2.9.1+cu128,4.57.3
14,macro quadratic Chal HenceONE sense,369,0.090087890625,0,0,0,0,0,5.388493537902832,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,56,0,15,2.9.1+cu128,4.57.3
15,macro quadratic Chal HenceONE,475,0.115966796875,0,0,0,0,0,6.923819065093994,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,57,0,15,2.9.1+cu128,4.57.3
16,In Hall Chal HenceHER,938,0.22900390625,0,0,0,0,0,13.700694561004639,0,0,0,0,0,microsoft/Phi-3-mini-4k-instruct,58,0,15,2.9.1+cu128,4.57.3
17,Indash Chal projectONE,2,0.00048828125,0,0,0,0,0,0.03282022476196289,0,0,0,0,0,microsoft/Phi-3-mini-4k-instruct,59,0,15,2.9.1+cu128,4.57.3
18,In Hall Chal HenceONE,1005,0.245361328125,0,0,0,0,0,14.717467784881592,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,60,0,15,2.9.1+cu128,4.57.3
