instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
95,Bog nuclear Snow at nearly sortieAugust,1414,0.34521484375,0,0,0,0,0,21.192527294158936,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,573,9,15,2.9.1+cu128,4.57.3
96,Bog nuclear Snow offerwy sortieAugust,354,0.08642578125,0,0,0,0,0,5.098680734634399,0,0,0,0,0,microsoft/Phi-3-mini-4k-instruct,574,9,15,2.9.1+cu128,4.57.3
97,Bog nuclear Snow Doublestrip sortieCent,507,0.123779296875,0,0,0,0,0,7.343666076660156,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,575,9,15,2.9.1+cu128,4.57.3
98,Bog Font Record rip lod GenerationAugust,437,0.106689453125,0,0,0,0,0,6.32580828666687,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,576,9,15,2.9.1+cu128,4.57.3
99,cone nuclear Snow at nearly sortieAugust,1162,0.28369140625,0,0,0,0,0,17.193957567214966,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,577,9,15,2.9.1+cu128,4.57.3
100,Bog nuclear Snow Doublestrip sortieAugust,563,0.137451171875,0,0,0,0,0,8.147790670394897,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,578,9,15,2.9.1+cu128,4.57.3
101,Bog Font ideal rip lod GenerationAugust,678,0.16552734375,0,0,0,0,0,9.824081182479858,0,0,0,0,0,microsoft/Phi-3-mini-4k-instruct,579,9,15,2.9.1+cu128,4.57.3
102,Bog nuclear Snow atpatIDE OF,261,0.063720703125,0,0,0,0,0,3.778355598449707,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,580,9,15,2.9.1+cu128,4.57.3
103,Bog nuclear Snow at nearly GenerationAugust,134,0.03271484375,0,0,0,0,0,1.9217605590820312,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,581,9,15,2.9.1+cu128,4.57.3
104,Bog Font Snow at nearlyIDEAugust,216,0.052734375,0,0,0,0,0,3.116713285446167,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,582,9,15,2.9.1+cu128,4.57.3
105,Bog Font Snow at nearlyIDE INTO,790,0.19287109375,0,0,0,0,0,11.470009565353394,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,583,9,15,2.9.1+cu128,4.57.3
106,hu Font Snow at nearlyIDE INTO,2692,0.6572265625,0,0,0,0,0,44.2160747051239,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,584,9,15,2.9.1+cu128,4.57.3
107,Bog nuclear Snow at nearly thresholdAugust,2206,0.53857421875,0,0,0,0,0,34.03580164909363,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,585,9,15,2.9.1+cu128,4.57.3
