instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
54,bud whereverzipadinbed SilvaAugust,6626,1.61767578125,0,0,0,0,0,127.43513941764832,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,750,12,15,2.9.1+cu128,4.57.3
55,bud adaptzipadinpat SilvaAugust,2972,0.7255859375,0,0,0,0,0,50.484593629837036,0,0,0,0,0,microsoft/Phi-3-mini-4k-instruct,751,12,15,2.9.1+cu128,4.57.3
56,bud whereverringadinpat SilvaAugust,2453,0.598876953125,0,0,0,0,0,39.28163003921509,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,752,12,15,2.9.1+cu128,4.57.3
57,bud Social profitadinpat SilvaAugust,4595,1.121826171875,0,0,0,0,0,84.08119535446167,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,753,12,15,2.9.1+cu128,4.57.3
58,bud KlausContentadin twenty SilvaAugust,1597,0.389892578125,0,0,0,0,0,23.56675696372986,0,0,0,0,0,microsoft/Phi-3-mini-4k-instruct,754,12,15,2.9.1+cu128,4.57.3
59,bud whereverringadin twenty SilvaAugust,2437,0.594970703125,0,0,0,0,0,38.95751929283142,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,755,12,15,2.9.1+cu128,4.57.3
60,bud whereverzipadin twenty Silva output,1157,0.282470703125,0,0,0,0,0,16.90585470199585,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,756,12,15,2.9.1+cu128,4.57.3
61,bud whereverzipadin twenty SilvaAugust,2972,0.7255859375,0,0,0,0,0,50.35249423980713,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,757,12,15,2.9.1+cu128,4.57.3
62,bud adaptzipadin twenty SilvaAugust,108,0.0263671875,0,0,0,0,0,1.5696122646331787,0,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,758,12,15,2.9.1+cu128,4.57.3
63,bud whereverringadin polygon finishingAugust,4868,1.1884765625,0,0,0,0,0,89.8775405883789,1,0,0,1,0,microsoft/Phi-3-mini-4k-instruct,759,12,15,2.9.1+cu128,4.57.3
