run,base_seed,chunk_index,num_chunks,ckpt,victim_model,goal,max_steps,temp,top_p,top_k,gate_alpha,reward_mode,context_window,torch_version,transformers_version,gen_len,OGF,stall,tail_len,TP@512,TP@1024,latency_sec,success_ogf1,success_ogf2,success_ogf4,reward,validity,eos_pen,ppl
536,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,469,0.114501953125,0,0,0,0,64.53743195533752,0,0,0,-0.719209634226703,1.0,5.0,17.16417910447761
537,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,261,0.063720703125,0,0,0,0,5.793192625045776,0,0,0,-0.7505539196065577,1.0,5.0,26.053639846743295
538,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,237,0.057861328125,0,0,0,0,5.255982875823975,0,0,0,-0.7615887418939677,1.0,5.0,31.856540084388186
539,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,225,0.054931640625,0,0,0,0,4.993781089782715,0,0,0,-0.7476872870684517,1.0,5.0,23.555555555555554
540,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,347,0.084716796875,0,0,0,0,7.722880840301514,0,0,0,-0.7359017777824979,1.0,5.0,21.181556195965417
541,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,148,0.0361328125,0,0,0,0,3.275710344314575,0,0,0,-0.7585285819667652,1.0,5.0,27.027027027027025
542,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,435,0.106201171875,0,0,0,0,9.710625886917114,0,0,0,-0.7332776572931063,1.0,5.0,22.183908045977013
543,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,614,0.14990234375,0,0,0,0,13.781437397003174,0,0,0,-0.6968568292763191,1.0,5.0,12.62214983713355
544,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,165,0.040283203125,0,0,0,0,3.6489999294281006,0,0,0,-0.7645534201406484,1.0,5.0,31.212121212121215
545,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,401,0.097900390625,0,0,0,0,8.938776016235352,0,0,0,-0.7348986873826124,1.0,5.0,22.06982543640898
546,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,478,0.11669921875,0,0,0,0,10.683313608169556,0,0,0,-0.7055908301818572,1.0,5.0,12.97071129707113
547,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,228,0.0556640625,0,0,0,0,5.055378198623657,0,0,0,-0.7486643899218021,1.0,5.0,24.12280701754386
548,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,325,0.079345703125,0,0,0,0,7.235087871551514,0,0,0,-0.7368738597117792,1.0,5.0,21.076923076923077
549,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,296,0.072265625,0,0,0,0,6.578987121582031,0,0,0,-0.7449938743804301,1.0,5.0,24.155405405405403
550,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,76,0.0185546875,0,0,0,0,1.6771750450134277,0,0,0,-0.7719881826593957,1.0,5.0,32.89473684210526
551,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,251,0.061279296875,0,0,0,0,5.575033187866211,0,0,0,-0.748149986603636,1.0,5.0,24.50199203187251
552,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,424,0.103515625,0,0,0,0,9.464467525482178,0,0,0,-0.7215019751537469,1.0,5.0,17.099056603773583
553,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,164,0.0400390625,0,0,0,0,3.6270511150360107,0,0,0,-0.7483195788543082,1.0,5.0,22.256097560975608
554,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,306,0.07470703125,0,0,0,0,6.801217794418335,0,0,0,-0.7290352732499514,1.0,5.0,17.483660130718953
555,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,176,0.04296875,0,0,0,0,3.8934924602508545,0,0,0,-0.7698226425215949,1.0,5.0,35.22727272727273
556,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,481,0.117431640625,0,0,0,0,10.746312618255615,0,0,0,-0.6840361317447818,1.0,5.0,8.108108108108107
557,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,191,0.046630859375,0,0,0,0,4.228331565856934,0,0,0,-0.7646339734232951,1.0,5.0,32.19895287958116
558,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,350,0.08544921875,0,0,0,0,7.78941535949707,0,0,0,-0.7298411025863446,1.0,5.0,18.714285714285715
559,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,522,0.12744140625,0,0,0,0,11.678087711334229,0,0,0,-0.7217405179858271,1.0,5.0,19.25287356321839
560,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,230,0.05615234375,0,0,0,0,5.099144458770752,0,0,0,-0.7416205203647794,1.0,5.0,20.869565217391305
561,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,1043,0.254638671875,0,0,0,0,23.719639778137207,0,0,0,-0.6801380184132342,1.0,5.0,14.621284755512942
562,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,290,0.07080078125,0,0,0,0,6.443479061126709,0,0,0,-0.7438978090460326,1.0,5.0,23.448275862068964
563,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,380,0.0927734375,0,0,0,0,8.465803861618042,0,0,0,-0.7291095701404036,1.0,5.0,19.078947368421055
564,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,111,0.027099609375,0,0,0,0,2.4553005695343018,0,0,0,-0.7762890355000039,1.0,5.0,37.387387387387385
565,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,311,0.075927734375,0,0,0,0,6.920180320739746,0,0,0,-0.7342151413560262,1.0,5.0,19.614147909967848
566,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,998,0.24365234375,0,0,0,0,22.667834281921387,0,0,0,-0.6759579723272499,1.0,5.0,12.675350701402806
567,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,329,0.080322265625,0,0,0,0,7.317930698394775,0,0,0,-0.7301629339082041,1.0,5.0,18.38905775075988
568,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,1005,0.245361328125,0,0,0,0,22.823107481002808,0,0,0,-0.6535934376580629,1.0,5.0,7.810945273631841
569,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,84,0.0205078125,0,0,0,0,1.8535621166229248,0,0,0,-0.7559471223889972,1.0,5.0,23.80952380952381
570,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,49,0.011962890625,0,0,0,0,1.085524559020996,0,0,0,-0.7746070907874403,1.0,5.0,33.673469387755105
571,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,518,0.12646484375,0,0,0,0,11.589642763137817,0,0,0,-0.7317815140277554,1.0,5.0,23.64864864864865
572,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,372,0.0908203125,0,0,0,0,8.283424615859985,0,0,0,-0.7200096476479952,1.0,5.0,15.591397849462366
573,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,179,0.043701171875,0,0,0,0,3.9612414836883545,0,0,0,-0.7634627597565161,1.0,5.0,31.005586592178773
574,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,459,0.112060546875,0,0,0,0,10.253704309463501,0,0,0,-0.7099997133250637,1.0,5.0,13.943355119825709
575,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,69,0.016845703125,0,0,0,0,1.528482437133789,0,0,0,-0.7770679914225062,1.0,5.0,36.231884057971016
576,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,318,0.07763671875,0,0,0,0,7.071444988250732,0,0,0,-0.7454365651823242,1.0,5.0,25.0
577,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,223,0.054443359375,0,0,0,0,4.943168878555298,0,0,0,-0.7557736844305087,1.0,5.0,27.80269058295964
578,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,614,0.14990234375,0,0,0,0,13.787199258804321,0,0,0,-0.6839724062589394,1.0,5.0,9.527687296416937
579,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,134,0.03271484375,0,0,0,0,2.9597480297088623,0,0,0,-0.7763691034408152,1.0,5.0,38.43283582089552
580,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,1681,0.410400390625,0,0,0,0,38.94433093070984,0,0,0,-0.6021771698136056,1.0,5.0,5.6216537775133855
581,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,228,0.0556640625,0,0,0,0,5.059280157089233,0,0,0,-0.7606388733983833,1.0,5.0,30.92105263157895
582,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,110,0.02685546875,0,0,0,0,2.427447557449341,0,0,0,-0.7698728590217032,1.0,5.0,32.72727272727273
583,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,867,0.211669921875,0,0,0,0,19.617562770843506,0,0,0,-0.6702905866371867,1.0,5.0,9.573241061130334
584,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,328,0.080078125,0,0,0,0,7.300845623016357,0,0,0,-0.7334036090641427,1.0,5.0,19.664634146341463
585,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,66,0.01611328125,0,0,0,0,1.4616074562072754,0,0,0,-0.7822375490513581,1.0,5.0,40.151515151515156
586,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,525,0.128173828125,0,0,0,0,11.749402523040771,0,0,0,-0.7275197966562497,1.0,5.0,21.80952380952381
587,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,63,0.015380859375,0,0,0,0,1.389678716659546,0,0,0,-0.7766976034326204,1.0,5.0,35.714285714285715
588,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,675,0.164794921875,0,0,0,0,15.180266618728638,0,0,0,-0.7187202126634034,1.0,5.0,21.555555555555554
589,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,331,0.080810546875,0,0,0,0,7.364849090576172,0,0,0,-0.7360183390930195,1.0,5.0,20.845921450151057
590,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,540,0.1318359375,0,0,0,0,12.0949866771698,0,0,0,-0.709541730517063,1.0,5.0,15.185185185185187
591,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,67,0.016357421875,0,0,0,0,1.478778600692749,0,0,0,-0.7652981900280297,1.0,5.0,28.358208955223883
592,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,273,0.066650390625,0,0,0,0,6.067042112350464,0,0,0,-0.7429121012130167,1.0,5.0,22.527472527472526
593,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,87,0.021240234375,0,0,0,0,1.924419641494751,0,0,0,-0.7371513386559037,1.0,5.0,16.091954022988507
594,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,274,0.06689453125,0,0,0,0,6.08998441696167,0,0,0,-0.7531748955402685,1.0,5.0,27.91970802919708
595,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,473,0.115478515625,0,0,0,0,10.564847946166992,0,0,0,-0.7146222877190018,1.0,5.0,15.644820295983086
596,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,297,0.072509765625,0,0,0,0,6.59894585609436,0,0,0,-0.7383368062162946,1.0,5.0,21.043771043771045
597,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,175,0.042724609375,0,0,0,0,3.8752479553222656,0,0,0,-0.7701546326957807,1.0,5.0,35.42857142857142
598,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,369,0.090087890625,0,0,0,0,8.221390724182129,0,0,0,-0.743024400931526,1.0,5.0,25.203252032520325
599,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,614,0.14990234375,0,0,0,0,13.782345056533813,0,0,0,-0.7066025934708956,1.0,5.0,15.553745928338763
600,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,37,0.009033203125,0,0,0,0,0.8158860206604004,0,0,0,-0.7874526625332205,1.0,5.0,43.24324324324324
601,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,126,0.03076171875,0,0,0,0,2.7814626693725586,0,0,0,-0.7687150778424762,1.0,5.0,32.53968253968254
602,42,8,15,RANDOM_POLICY,meta-llama/Llama-2-7b-chat-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,459,0.112060546875,0,0,0,0,10.252506732940674,0,0,0,-0.7131769536741173,1.0,5.0,14.923747276688452
