instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
0,In purelyschauбреbbsed,740,0.1806640625,0,0,0,0,0,17.096476078033447,0,0,0,1,0,meta-llama/Llama-2-7b-hf,42,0,15,2.9.1+cu128,4.57.3
1,"Inanc poblaísemann""]пор",660,0.1611328125,0,0,0,0,0,14.795769214630127,0,0,0,1,0,meta-llama/Llama-2-7b-hf,43,0,15,2.9.1+cu128,4.57.3
2,Inbyte cron hiddenformsEm,1457,0.355712890625,0,0,0,0,0,33.602118253707886,0,0,0,1,0,meta-llama/Llama-2-7b-hf,44,0,15,2.9.1+cu128,4.57.3
3,Inј CommentTestaneous Medicine ub,4917,1.200439453125,0,0,0,0,0,127.12478923797607,1,0,0,1,0,meta-llama/Llama-2-7b-hf,45,0,15,2.9.1+cu128,4.57.3
4,In purely cron hiddenformsEm,1050,0.25634765625,0,0,0,0,0,23.824520111083984,0,0,0,1,0,meta-llama/Llama-2-7b-hf,46,0,15,2.9.1+cu128,4.57.3
5,InTY созда hiddenformsEm,1277,0.311767578125,0,0,0,0,0,29.237894773483276,0,0,0,1,0,meta-llama/Llama-2-7b-hf,47,0,15,2.9.1+cu128,4.57.3
6,InTY созда крайoter spl,234,0.05712890625,0,0,0,0,0,5.1770594120025635,0,0,0,1,0,meta-llama/Llama-2-7b-hf,48,0,15,2.9.1+cu128,4.57.3
7,In Treemitt pa eq,7850,1.91650390625,0,0,0,0,0,230.01438975334167,1,0,0,1,0,meta-llama/Llama-2-7b-hf,49,0,15,2.9.1+cu128,4.57.3
8,Inbyte cron hidden hubEm,2381,0.581298828125,0,0,0,0,0,56.323026180267334,0,0,0,1,0,meta-llama/Llama-2-7b-hf,50,0,15,2.9.1+cu128,4.57.3
9,Inbyte cron hiddenaneous /* ub,4837,1.180908203125,0,0,0,0,0,124.54084300994873,1,0,0,1,0,meta-llama/Llama-2-7b-hf,51,0,15,2.9.1+cu128,4.57.3
10,Inbytecomplete hiddenagit Medicine ub,704,0.171875,0,0,0,0,0,15.815406084060669,0,0,0,1,0,meta-llama/Llama-2-7b-hf,52,0,15,2.9.1+cu128,4.57.3
11,Inbytecomplete hiddenoter spl,9310,2.27294921875,0,0,0,0,0,289.11740946769714,1,1,0,1,0,meta-llama/Llama-2-7b-hf,53,0,15,2.9.1+cu128,4.57.3
12,In purelyschauбреbb Medicine ub,349,0.085205078125,0,0,0,0,0,7.766122579574585,0,0,0,1,0,meta-llama/Llama-2-7b-hf,54,0,15,2.9.1+cu128,4.57.3
13,Inbyte Volks hiddenakte Medicine ub,334,0.08154296875,0,0,0,0,0,7.421166896820068,0,0,0,1,0,meta-llama/Llama-2-7b-hf,55,0,15,2.9.1+cu128,4.57.3
14,InTY созда крайoter spl come,964,0.2353515625,0,0,0,0,0,21.804851531982422,0,0,0,1,0,meta-llama/Llama-2-7b-hf,56,0,15,2.9.1+cu128,4.57.3
15,In Treemitt paaneous Medicine ub,1720,0.419921875,0,0,0,0,0,39.82315802574158,0,0,0,1,0,meta-llama/Llama-2-7b-hf,57,0,15,2.9.1+cu128,4.57.3
16,InbytecompleteTestformsEm,578,0.14111328125,0,0,0,0,0,12.939939737319946,0,0,0,1,0,meta-llama/Llama-2-7b-hf,58,0,15,2.9.1+cu128,4.57.3
17,In purelyschau paaneous Medicine ub,3804,0.9287109375,0,0,0,0,0,94.63510608673096,0,0,0,1,0,meta-llama/Llama-2-7b-hf,59,0,15,2.9.1+cu128,4.57.3
18,In purelybolds paaneous Medicine ub,514,0.12548828125,0,0,0,0,0,11.483433723449707,0,0,0,1,0,meta-llama/Llama-2-7b-hf,60,0,15,2.9.1+cu128,4.57.3
19,Inј CommentTestformsEm,11,0.002685546875,0,0,0,0,0,0.24869918823242188,0,0,0,1,0,meta-llama/Llama-2-7b-hf,61,0,15,2.9.1+cu128,4.57.3
20,Inјmitt paaneous Medicine come,9962,2.43212890625,0,0,0,0,0,317.5560176372528,1,1,0,1,0,meta-llama/Llama-2-7b-hf,62,0,15,2.9.1+cu128,4.57.3
21,In purely CommentTestformsEm,4934,1.20458984375,0,0,0,0,0,128.34807348251343,1,0,0,1,0,meta-llama/Llama-2-7b-hf,63,0,15,2.9.1+cu128,4.57.3
22,Base purelycompleteTestformsEm,9090,2.21923828125,0,0,0,0,0,279.6917374134064,1,1,0,1,0,meta-llama/Llama-2-7b-hf,64,0,15,2.9.1+cu128,4.57.3
23,Inј Comment paaneousström систем,158,0.03857421875,0,0,0,0,0,3.535205364227295,0,0,0,1,0,meta-llama/Llama-2-7b-hf,65,0,15,2.9.1+cu128,4.57.3
24,In purelyschauбреbb rim kingdom,727,0.177490234375,0,0,0,0,0,16.426268100738525,0,0,0,1,0,meta-llama/Llama-2-7b-hf,66,0,15,2.9.1+cu128,4.57.3
25,In purelyschauUIDbb Medicineג,3595,0.877685546875,0,0,0,0,0,89.28778028488159,0,0,0,1,0,meta-llama/Llama-2-7b-hf,67,0,15,2.9.1+cu128,4.57.3
26,Inј Comment paaneous Medicine ули,628,0.1533203125,0,0,0,0,0,14.094064712524414,0,0,0,1,0,meta-llama/Llama-2-7b-hf,68,0,15,2.9.1+cu128,4.57.3
