instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
143,rMar forgot Spanish Both Na,488,0.119140625,0,0,0,0,0,13.413424730300903,0,0,0,1,0,meta-llama/Llama-2-7b-hf,185,11,15,2.9.1+cu128,4.57.3
144,rMar bu Spanish BothPI,2839,0.693115234375,0,0,0,0,0,68.08260798454285,0,0,0,1,0,meta-llama/Llama-2-7b-hf,186,11,15,2.9.1+cu128,4.57.3
145,rMar pol Spanish BothPI,1083,0.264404296875,0,0,0,0,0,24.618913173675537,0,0,0,1,0,meta-llama/Llama-2-7b-hf,187,11,15,2.9.1+cu128,4.57.3
146,rMar forgot Spanish Bothiao,114,0.02783203125,0,0,0,0,0,2.517418622970581,0,0,0,1,0,meta-llama/Llama-2-7b-hf,188,11,15,2.9.1+cu128,4.57.3
147,rMar forgot Spanish Both photo,4755,1.160888671875,0,0,0,0,0,122.30388879776001,1,0,0,1,0,meta-llama/Llama-2-7b-hf,189,11,15,2.9.1+cu128,4.57.3
148,rMar O Spanish BothPI,4484,1.0947265625,0,0,0,0,0,114.061270236969,1,0,0,1,0,meta-llama/Llama-2-7b-hf,190,11,15,2.9.1+cu128,4.57.3
149,rMar forgot telling BothPI,298,0.07275390625,0,0,0,0,0,6.6349451541900635,0,0,0,1,0,meta-llama/Llama-2-7b-hf,191,11,15,2.9.1+cu128,4.57.3
150,rMar forgot similar BothPI,206,0.05029296875,0,0,0,0,0,4.560006141662598,0,0,0,1,0,meta-llama/Llama-2-7b-hf,192,11,15,2.9.1+cu128,4.57.3
151,rMar forgot Spanish Both brain,1691,0.412841796875,0,0,0,0,0,39.20319604873657,0,0,0,1,0,meta-llama/Llama-2-7b-hf,193,11,15,2.9.1+cu128,4.57.3
152,rMar forgot Vall BothPI,2493,0.608642578125,0,0,0,0,0,59.20993661880493,0,0,0,1,0,meta-llama/Llama-2-7b-hf,194,11,15,2.9.1+cu128,4.57.3
153,rMar forgot Which BothPI,3812,0.9306640625,0,0,0,0,0,94.51936221122742,0,0,0,1,0,meta-llama/Llama-2-7b-hf,195,11,15,2.9.1+cu128,4.57.3
154,rMar forgotLin Both Mil,2701,0.659423828125,0,0,0,0,0,64.60844707489014,0,0,0,1,0,meta-llama/Llama-2-7b-hf,196,11,15,2.9.1+cu128,4.57.3
155,rMar robust Spanish BothPI,496,0.12109375,0,0,0,0,0,11.121620416641235,0,0,0,1,0,meta-llama/Llama-2-7b-hf,197,11,15,2.9.1+cu128,4.57.3
