instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
38,In nutrientOPTBrother,151,0.036865234375,0,0,0,0,0,3.5843217372894287,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,298,8,15,2.9.1+cu128,4.57.3
39,In nutrientOPTnotation,8833,2.156494140625,0,1,0,0,0,262.120956659317,1,1,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,299,8,15,2.9.1+cu128,4.57.3
40,identification nutrientOPTbearing,740,0.1806640625,0,0,0,0,0,16.33659267425537,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,300,8,15,2.9.1+cu128,4.57.3
41,In mandatoryOPTbearing,143,0.034912109375,0,0,0,0,0,3.1019043922424316,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,301,8,15,2.9.1+cu128,4.57.3
42,In kittenOPTbearing,4772,1.1650390625,0,1,0,0,0,119.79943466186523,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,302,8,15,2.9.1+cu128,4.57.3
43,creep nutrientOPTbearing,755,0.184326171875,0,0,0,0,0,16.710909128189087,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,303,8,15,2.9.1+cu128,4.57.3
44,In StereoOPTbearing,249,0.060791015625,0,0,0,0,0,5.433187961578369,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,304,8,15,2.9.1+cu128,4.57.3
45,In sucreOPTbearing,177,0.043212890625,0,0,0,0,0,3.842176914215088,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,305,8,15,2.9.1+cu128,4.57.3
46,In TamilOPTbearing,665,0.162353515625,0,0,0,0,0,14.643357992172241,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,306,8,15,2.9.1+cu128,4.57.3
47,mac nutrientOPTbearing,3638,0.88818359375,0,0,0,0,0,87.81303310394287,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,307,8,15,2.9.1+cu128,4.57.3
48,In nutrientOPT fluent,4647,1.134521484375,0,1,0,0,0,116.17664289474487,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,308,8,15,2.9.1+cu128,4.57.3
49,forced nutrientOPTbearing,279,0.068115234375,0,0,0,0,0,6.077944993972778,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,309,8,15,2.9.1+cu128,4.57.3
50,InWrongOPTbearing,586,0.14306640625,0,0,0,0,0,12.896851778030396,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,310,8,15,2.9.1+cu128,4.57.3
51,In nutrientOPT artillery,1050,0.25634765625,0,0,0,0,0,23.398900747299194,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,311,8,15,2.9.1+cu128,4.57.3
52,In nutrientOPTPoint,175,0.042724609375,0,0,0,0,0,3.8024814128875732,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,312,8,15,2.9.1+cu128,4.57.3
53,In nutrient Setupbearing,28,0.0068359375,0,0,0,0,0,0.6083099842071533,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,313,8,15,2.9.1+cu128,4.57.3
54,InsubsetOPTbearing,2574,0.62841796875,0,0,0,0,0,60.251020669937134,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,314,8,15,2.9.1+cu128,4.57.3
55,In nutrientGrambearing,135,0.032958984375,0,0,0,0,0,2.938906669616699,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,315,8,15,2.9.1+cu128,4.57.3
56,InResolutionOPT York,9738,2.37744140625,0,1,0,0,0,298.1619908809662,1,1,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,316,8,15,2.9.1+cu128,4.57.3
57,In nutrientOPT currently,2277,0.555908203125,0,0,0,0,0,52.59803581237793,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,317,8,15,2.9.1+cu128,4.57.3
