instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
166,In repetitionOPTbearing,506,0.12353515625,0,0,0,0,0,11.397383451461792,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,426,12,15,2.9.1+cu128,4.57.3
167,In nutrient Frequencybearing,1711,0.417724609375,0,0,0,0,0,39.1135094165802,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,427,12,15,2.9.1+cu128,4.57.3
168,In nutrientOPT cement,1905,0.465087890625,0,0,0,0,0,43.2866485118866,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,428,12,15,2.9.1+cu128,4.57.3
169,In nutrientOPTods,1115,0.272216796875,0,0,0,0,0,24.79824161529541,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,429,12,15,2.9.1+cu128,4.57.3
170,InShellOPTbearing,1546,0.37744140625,0,0,0,0,0,34.76466989517212,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,430,12,15,2.9.1+cu128,4.57.3
171,In nutrient risingbearing,1939,0.473388671875,0,0,0,0,0,44.10569095611572,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,431,12,15,2.9.1+cu128,4.57.3
172,InORDEROPTbearing,381,0.093017578125,0,0,0,0,0,8.293922662734985,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,432,12,15,2.9.1+cu128,4.57.3
173,In nutrientSpatialbearing,5035,1.229248046875,0,1,0,0,0,127.39316058158875,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,433,12,15,2.9.1+cu128,4.57.3
174,In nutrient Hydrobearing,1995,0.487060546875,0,0,0,0,0,45.50413513183594,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,434,12,15,2.9.1+cu128,4.57.3
175,In nutrientOPTYARN,1083,0.264404296875,0,0,0,0,0,24.116698026657104,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,435,12,15,2.9.1+cu128,4.57.3
176,In nutrientOPT aviation,632,0.154296875,0,0,0,0,0,13.881618022918701,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,436,12,15,2.9.1+cu128,4.57.3
177,conductor nutrientOPTbearing,2,0.00048828125,0,0,0,0,0,0.04712533950805664,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,437,12,15,2.9.1+cu128,4.57.3
178,In nutrientimportancebearing,1650,0.40283203125,0,0,0,0,0,37.2190842628479,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,438,12,15,2.9.1+cu128,4.57.3
179,Dog nutrientOPTbearing,1374,0.33544921875,0,0,0,0,0,30.77178192138672,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,439,12,15,2.9.1+cu128,4.57.3
180,In nutrientfarebearing,7207,1.759521484375,0,1,0,0,0,200.46964311599731,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,440,12,15,2.9.1+cu128,4.57.3
181,In DebtOPTbearing,121,0.029541015625,0,0,0,0,0,2.633977174758911,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,441,12,15,2.9.1+cu128,4.57.3
182,In nutrientmovementbearing,732,0.1787109375,0,0,0,0,0,16.160496950149536,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,442,12,15,2.9.1+cu128,4.57.3
183,In nutrientOPT glued,1817,0.443603515625,0,0,0,0,0,41.28713011741638,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,443,12,15,2.9.1+cu128,4.57.3
184,InEmperor multiplyingbearing,5906,1.44189453125,0,1,0,0,0,155.1413652896881,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,444,12,15,2.9.1+cu128,4.57.3
185,In nutrient feubearing,629,0.153564453125,0,0,0,0,0,13.813606262207031,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,445,12,15,2.9.1+cu128,4.57.3
186,mushroom nutrientOPTbearing,2151,0.525146484375,0,0,0,0,0,49.392504930496216,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,446,12,15,2.9.1+cu128,4.57.3
187,In reunionOPTbearing,684,0.1669921875,0,0,0,0,0,15.04805302619934,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,447,12,15,2.9.1+cu128,4.57.3
188,In nutrient territorybearing,4640,1.1328125,0,1,0,0,0,115.61472201347351,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,448,12,15,2.9.1+cu128,4.57.3
189,InhireOPTbearing,8750,2.13623046875,0,1,0,0,0,258.07125973701477,1,1,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,449,12,15,2.9.1+cu128,4.57.3
190,In deviceOPTbearing,4480,1.09375,0,1,0,0,0,111.1917073726654,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,450,12,15,2.9.1+cu128,4.57.3
191,booking nutrientOPTbearing,4567,1.114990234375,0,1,0,0,0,113.65062236785889,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,451,12,15,2.9.1+cu128,4.57.3
192,In nutrientOPTgen,732,0.1787109375,0,0,0,0,0,16.12021493911743,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,452,12,15,2.9.1+cu128,4.57.3
193,rephrase nutrientOPTbearing,455,0.111083984375,0,0,0,0,0,9.920934438705444,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,453,12,15,2.9.1+cu128,4.57.3
194,In nutrientOPT sealing,2216,0.541015625,0,0,0,0,0,51.09452486038208,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,454,12,15,2.9.1+cu128,4.57.3
195,whirl nutrientOPTbearing,12071,2.947021484375,0,1,0,0,0,401.6341745853424,1,1,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,455,12,15,2.9.1+cu128,4.57.3
196,pathy nutrientunsignedbearing,449,0.109619140625,0,0,0,0,0,9.802300453186035,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,456,12,15,2.9.1+cu128,4.57.3
197,InaguaOPTbearing,9434,2.30322265625,0,1,0,0,0,284.21548771858215,1,1,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,457,12,15,2.9.1+cu128,4.57.3
202,In nutrient tookbearing,4841,1.181884765625,0,1,0,0,0,122.47008419036865,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,462,12,15,2.9.1+cu128,4.57.3
203,In nutrientOPT specialized,11622,2.83740234375,0,1,0,0,0,382.9393141269684,1,1,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,463,12,15,2.9.1+cu128,4.57.3
204,In nutrient cleanly Correction,7115,1.737060546875,0,1,0,0,0,196.56114172935486,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,464,12,15,2.9.1+cu128,4.57.3
205,In nutrient donebearing,971,0.237060546875,0,0,0,0,0,21.568718910217285,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,465,12,15,2.9.1+cu128,4.57.3
206,In nutrient suckerbearing,5827,1.422607421875,0,1,0,0,0,152.87213921546936,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,466,12,15,2.9.1+cu128,4.57.3
207,In nutrientlivingbearing,577,0.140869140625,0,0,0,0,0,12.702224016189575,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,467,12,15,2.9.1+cu128,4.57.3
