instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
128,lichen nutrientOPTbearing,4988,1.2177734375,0,1,0,0,0,126.88611054420471,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,170,4,15,2.9.1+cu128,4.57.3
129,In nutrientmountedbearing,29,0.007080078125,0,0,0,0,0,0.6328988075256348,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,171,4,15,2.9.1+cu128,4.57.3
130,Bloom nutrientOPTbearing,333,0.081298828125,0,0,0,0,0,7.280729293823242,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,172,4,15,2.9.1+cu128,4.57.3
131,In nutrient probablybearing,12213,2.981689453125,0,1,0,0,0,410.1415252685547,1,1,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,173,4,15,2.9.1+cu128,4.57.3
132,In nutrientOPTresolve,4286,1.04638671875,0,1,0,0,0,105.9421021938324,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,174,4,15,2.9.1+cu128,4.57.3
133,In contiguousOPTbearing,56,0.013671875,0,0,0,0,0,1.2155156135559082,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,175,4,15,2.9.1+cu128,4.57.3
134,In desiredOPTbearing,683,0.166748046875,0,0,0,0,0,15.0482656955719,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,176,4,15,2.9.1+cu128,4.57.3
135,agreeable nutrientOPTbearing,377,0.092041015625,0,0,0,0,0,8.238472700119019,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,177,4,15,2.9.1+cu128,4.57.3
136,In nutrientWholebearing,2239,0.546630859375,0,0,0,0,0,51.7695746421814,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,178,4,15,2.9.1+cu128,4.57.3
137,depression nutrientOPTbearing,4580,1.1181640625,0,1,0,0,0,114.59778666496277,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,179,4,15,2.9.1+cu128,4.57.3
138,In sanitaryOPTbearing,1159,0.282958984375,0,0,0,0,0,25.99880576133728,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,180,4,15,2.9.1+cu128,4.57.3
139,competency nutrientOPTbearing,160,0.0390625,0,0,0,0,0,3.4770443439483643,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,181,4,15,2.9.1+cu128,4.57.3
140,In nutrientOPT copy,4598,1.12255859375,0,1,0,0,0,115.23009037971497,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,182,4,15,2.9.1+cu128,4.57.3
141,In nutrient gratifyingbearing,338,0.08251953125,0,0,0,0,0,7.3792455196380615,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,183,4,15,2.9.1+cu128,4.57.3
142,In dissimilarOPTbearing,841,0.205322265625,0,0,0,0,0,18.630245447158813,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,184,4,15,2.9.1+cu128,4.57.3
143,In nutrient Contractorbearing,619,0.151123046875,0,0,0,0,0,13.61829400062561,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,185,4,15,2.9.1+cu128,4.57.3
144,Definition nutrientOPTbearing,4383,1.070068359375,0,1,0,0,0,108.77098560333252,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,186,4,15,2.9.1+cu128,4.57.3
145,In nutrient dictionarybearing,250,0.06103515625,0,0,0,0,0,5.448740482330322,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,187,4,15,2.9.1+cu128,4.57.3
146,discerning nutrientOPTbearing,972,0.2373046875,0,0,0,0,0,21.605468034744263,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,188,4,15,2.9.1+cu128,4.57.3
147,In nutrientOPT barley,131,0.031982421875,0,0,0,0,0,2.843798875808716,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,189,4,15,2.9.1+cu128,4.57.3
148,yam nutrientOPTbearing,384,0.09375,0,0,0,0,0,8.397973775863647,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,190,4,15,2.9.1+cu128,4.57.3
149,In nutrientOPTweak,803,0.196044921875,0,0,0,0,0,17.79775881767273,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,191,4,15,2.9.1+cu128,4.57.3
150,Senior nutrientOPTbearing,7476,1.8251953125,0,1,0,0,0,209.81417965888977,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,192,4,15,2.9.1+cu128,4.57.3
151,In nutrientJosephwhich,768,0.1875,0,0,0,0,0,17.012624502182007,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,193,4,15,2.9.1+cu128,4.57.3
152,In nutrient coalitionbearing,133,0.032470703125,0,0,0,0,0,2.8911337852478027,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,194,4,15,2.9.1+cu128,4.57.3
153,In nutrient tastingbearing,376,0.091796875,0,0,0,0,0,8.220826864242554,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,195,4,15,2.9.1+cu128,4.57.3
154,In runnerOPTbearing,471,0.114990234375,0,0,0,0,0,10.342779397964478,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,196,4,15,2.9.1+cu128,4.57.3
155,In nutrientOPT Linda,1204,0.2939453125,0,0,0,0,0,27.028054237365723,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,197,4,15,2.9.1+cu128,4.57.3
156,In nutrient Sol womanhood,3011,0.735107421875,0,0,0,0,0,71.4772846698761,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,198,4,15,2.9.1+cu128,4.57.3
157,In coupledOPTbearing,684,0.1669921875,0,0,0,0,0,15.081206560134888,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,199,4,15,2.9.1+cu128,4.57.3
158,In nutrient balmbearing,4268,1.0419921875,0,1,0,0,0,105.62630915641785,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,200,4,15,2.9.1+cu128,4.57.3
159,In chlorOPTbearing,13952,3.40625,0,1,0,0,0,493.82348799705505,1,1,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,201,4,15,2.9.1+cu128,4.57.3
160,In nutrient fartherbearing,83,0.020263671875,0,0,0,0,0,2.165097236633301,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,202,4,15,2.9.1+cu128,4.57.3
161,InointOPTbearing,263,0.064208984375,0,0,0,0,0,5.742043495178223,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,203,4,15,2.9.1+cu128,4.57.3
162,In nutrientOPTdirector,116,0.0283203125,0,0,0,0,0,2.5083930492401123,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,204,4,15,2.9.1+cu128,4.57.3
163,In nutrientOPT gale,972,0.2373046875,0,0,0,0,0,21.79107093811035,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,205,4,15,2.9.1+cu128,4.57.3
164,In nutrient burybearing,7763,1.895263671875,0,1,0,0,0,221.7317078113556,1,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,206,4,15,2.9.1+cu128,4.57.3
165,In nutrientMeterbearing,207,0.050537109375,0,0,0,0,0,4.545376539230347,0,0,0,0,0,deepseek-ai/deepseek-coder-7b-base-v1.5,207,4,15,2.9.1+cu128,4.57.3
