instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
130,r long MethodConnect Metropolitan margin HE,1799,0.439208984375,0,0,0,0,0,42.313849449157715,0,0,0,1,0,meta-llama/Llama-2-7b-hf,390,6,15,2.9.1+cu128,4.57.3
131,r long Method fog pressure margin HE,150,0.03662109375,0,0,0,0,0,3.3249802589416504,0,0,0,1,0,meta-llama/Llama-2-7b-hf,391,6,15,2.9.1+cu128,4.57.3
132,rUTE Method Post Metropolitan margin HE,5573,1.360595703125,0,0,0,0,0,148.44351267814636,1,0,0,1,0,meta-llama/Llama-2-7b-hf,392,6,15,2.9.1+cu128,4.57.3
133,r long Method Ju pressure margin HE,11057,2.699462890625,0,0,0,0,0,370.0989396572113,1,1,0,1,0,meta-llama/Llama-2-7b-hf,393,6,15,2.9.1+cu128,4.57.3
134,r long Method ahead pressure margin HE,1488,0.36328125,0,0,0,0,0,34.3471884727478,0,0,0,1,0,meta-llama/Llama-2-7b-hf,394,6,15,2.9.1+cu128,4.57.3
135,rTag ann Post pressure margin HE,3706,0.90478515625,0,0,0,0,0,91.87899017333984,0,0,0,1,0,meta-llama/Llama-2-7b-hf,395,6,15,2.9.1+cu128,4.57.3
136,r long ann Post Variable margin HE,132,0.0322265625,0,0,0,0,0,2.9245293140411377,0,0,0,1,0,meta-llama/Llama-2-7b-hf,396,6,15,2.9.1+cu128,4.57.3
137,rTag ann Post pressure given bal,2409,0.588134765625,0,0,0,0,0,57.22004580497742,0,0,0,1,0,meta-llama/Llama-2-7b-hf,397,6,15,2.9.1+cu128,4.57.3
138,r long ann fog pressure margin HE,1478,0.36083984375,0,0,0,0,0,34.14225697517395,0,0,0,1,0,meta-llama/Llama-2-7b-hf,398,6,15,2.9.1+cu128,4.57.3
139,r longInter Ju pressure margin HE,6789,1.657470703125,0,0,0,0,0,190.89849019050598,1,0,0,1,0,meta-llama/Llama-2-7b-hf,399,6,15,2.9.1+cu128,4.57.3
140,r long ann Post Variable animal HE,4467,1.090576171875,0,0,0,0,0,114.07832336425781,1,0,0,1,0,meta-llama/Llama-2-7b-hf,400,6,15,2.9.1+cu128,4.57.3
141,restre Method Post Variable margin HE,1816,0.443359375,0,0,0,0,0,42.20138335227966,0,0,0,1,0,meta-llama/Llama-2-7b-hf,401,6,15,2.9.1+cu128,4.57.3
142,r longInter Ju pressureFolder HE,936,0.228515625,0,0,0,0,0,21.207876205444336,0,0,0,1,0,meta-llama/Llama-2-7b-hf,402,6,15,2.9.1+cu128,4.57.3
143,rTag ann Post pressure marginpoint,789,0.192626953125,0,0,0,0,0,17.794646739959717,0,0,0,1,0,meta-llama/Llama-2-7b-hf,403,6,15,2.9.1+cu128,4.57.3
144,r longInter Ju Variable animal HE,1539,0.375732421875,0,0,0,0,0,35.511149406433105,0,0,0,1,0,meta-llama/Llama-2-7b-hf,404,6,15,2.9.1+cu128,4.57.3
145,r longInter Ju pressure animal HE,4904,1.197265625,0,0,0,0,0,127.09608340263367,1,0,0,1,0,meta-llama/Llama-2-7b-hf,405,6,15,2.9.1+cu128,4.57.3
146,optical long Method fog pressure margin HE,463,0.113037109375,0,0,0,0,0,10.350049257278442,0,0,0,1,0,meta-llama/Llama-2-7b-hf,406,6,15,2.9.1+cu128,4.57.3
147,optical longInter Ju pressure animal HE,908,0.2216796875,0,0,0,0,0,20.602338075637817,0,0,0,1,0,meta-llama/Llama-2-7b-hf,407,6,15,2.9.1+cu128,4.57.3
148,r Field ann Post pressure margin HE,713,0.174072265625,0,0,0,0,0,16.091536283493042,0,0,0,1,0,meta-llama/Llama-2-7b-hf,408,6,15,2.9.1+cu128,4.57.3
149,r longInter Ju Variable marginpoint,922,0.22509765625,0,0,0,0,0,20.93995428085327,0,0,0,1,0,meta-llama/Llama-2-7b-hf,409,6,15,2.9.1+cu128,4.57.3
150,restre Method Ju pressure animal HE,1388,0.3388671875,0,0,0,0,0,31.876867532730103,0,0,0,1,0,meta-llama/Llama-2-7b-hf,410,6,15,2.9.1+cu128,4.57.3
151,r longInter Ju Variable margin HE,364,0.0888671875,0,0,0,0,0,8.129920244216919,0,0,0,1,0,meta-llama/Llama-2-7b-hf,411,6,15,2.9.1+cu128,4.57.3
152,restre Method Post pressure margin HE,5640,1.376953125,0,0,0,0,0,151.36640763282776,1,0,0,1,0,meta-llama/Llama-2-7b-hf,412,6,15,2.9.1+cu128,4.57.3
153,r compress Method fog coff margin HE,4507,1.100341796875,0,0,0,0,0,115.17610740661621,1,0,0,1,0,meta-llama/Llama-2-7b-hf,413,6,15,2.9.1+cu128,4.57.3
154,r longInteraire pressurerix HE,1869,0.456298828125,0,0,0,0,0,43.639994859695435,0,0,0,1,0,meta-llama/Llama-2-7b-hf,414,6,15,2.9.1+cu128,4.57.3
155,r compress Method Post pressure margin HE,10740,2.6220703125,0,0,0,0,0,353.59016704559326,1,1,0,1,0,meta-llama/Llama-2-7b-hf,415,6,15,2.9.1+cu128,4.57.3
156,r oddInter Ju Variable margin HE,1308,0.3193359375,0,0,0,0,0,30.06498146057129,0,0,0,1,0,meta-llama/Llama-2-7b-hf,416,6,15,2.9.1+cu128,4.57.3
157,embed longInter Ju Variable margin HE,6946,1.69580078125,0,0,0,0,0,196.1826741695404,1,0,0,1,0,meta-llama/Llama-2-7b-hf,417,6,15,2.9.1+cu128,4.57.3
158,r longInter Post pressureactual HE,1418,0.34619140625,0,0,0,0,0,32.672314167022705,0,0,0,1,0,meta-llama/Llama-2-7b-hf,418,6,15,2.9.1+cu128,4.57.3
159,r long Mayaire pressure margin HE,486,0.11865234375,0,0,0,0,0,10.847540140151978,0,0,0,1,0,meta-llama/Llama-2-7b-hf,419,6,15,2.9.1+cu128,4.57.3
