instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
58,complement foundation Method PostEqual margin carriage,5792,1.4140625,0,0,0,0,0,155.7193682193756,1,0,0,1,0,meta-llama/Llama-2-7b-hf,100,1,15,2.9.1+cu128,4.57.3
59,Transfer UncleFILE RailEqual margin ba,3955,0.965576171875,0,0,0,0,0,98.14685893058777,0,0,0,1,0,meta-llama/Llama-2-7b-hf,101,1,15,2.9.1+cu128,4.57.3
60,Transfer UncleFILE Railoval symmetricprogram,24,0.005859375,0,0,0,0,0,0.5403127670288086,0,0,0,1,0,meta-llama/Llama-2-7b-hf,102,1,15,2.9.1+cu128,4.57.3
61,In restricted Method RailovalExport Tat,284,0.0693359375,0,0,0,0,0,6.296260833740234,0,0,0,1,0,meta-llama/Llama-2-7b-hf,103,1,15,2.9.1+cu128,4.57.3
62,In foundation Method RailEqual margin carriage,4300,1.0498046875,0,0,0,0,0,108.49665546417236,1,0,0,1,0,meta-llama/Llama-2-7b-hf,104,1,15,2.9.1+cu128,4.57.3
63,complement foundation Method PostEqual margin ba,4131,1.008544921875,0,0,0,0,0,103.17154884338379,1,0,0,1,0,meta-llama/Llama-2-7b-hf,105,1,15,2.9.1+cu128,4.57.3
64,In restricted Method PostEqual margin slash,398,0.09716796875,0,0,0,0,0,8.83488941192627,0,0,0,1,0,meta-llama/Llama-2-7b-hf,106,1,15,2.9.1+cu128,4.57.3
65,In whilecondition RailovalExport slash,3241,0.791259765625,0,0,0,0,0,78.39178895950317,0,0,0,1,0,meta-llama/Llama-2-7b-hf,107,1,15,2.9.1+cu128,4.57.3
66,In while Method RailovalExport Tat,395,0.096435546875,0,0,0,0,0,8.762667894363403,0,0,0,1,0,meta-llama/Llama-2-7b-hf,108,1,15,2.9.1+cu128,4.57.3
67,Transfer big Method Railoval symmetricprogram,676,0.1650390625,0,0,0,0,0,15.133978128433228,0,0,0,1,0,meta-llama/Llama-2-7b-hf,109,1,15,2.9.1+cu128,4.57.3
68,In restricted Method PostEqual marginprogram,1500,0.3662109375,0,0,0,0,0,34.54529643058777,0,0,0,1,0,meta-llama/Llama-2-7b-hf,110,1,15,2.9.1+cu128,4.57.3
69,In restricted Method PostEqualExport Tat,98,0.02392578125,0,0,0,0,0,2.1528449058532715,0,0,0,1,0,meta-llama/Llama-2-7b-hf,111,1,15,2.9.1+cu128,4.57.3
70,Transfer Unclecondition Railovalyen slash,624,0.15234375,0,0,0,0,0,14.058884382247925,0,0,0,1,0,meta-llama/Llama-2-7b-hf,112,1,15,2.9.1+cu128,4.57.3
71,Transfer Uncle Method PostEqual margin Harr,482,0.11767578125,0,0,0,0,0,10.744089126586914,0,0,0,1,0,meta-llama/Llama-2-7b-hf,113,1,15,2.9.1+cu128,4.57.3
72,In while Method RailovalExport ba,4518,1.10302734375,0,0,0,0,0,115.07688474655151,1,0,0,1,0,meta-llama/Llama-2-7b-hf,114,1,15,2.9.1+cu128,4.57.3
73,In restricted Method PostEqual margin ba,577,0.140869140625,0,0,0,0,0,12.956889152526855,0,0,0,1,0,meta-llama/Llama-2-7b-hf,115,1,15,2.9.1+cu128,4.57.3
74,In big Method Railoval symmetricprogram,1194,0.29150390625,0,0,0,0,0,27.325049877166748,0,0,0,1,0,meta-llama/Llama-2-7b-hf,116,1,15,2.9.1+cu128,4.57.3
