instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
86,r AustinHOME fog pressurelave HE,719,0.175537109375,0,0,0,0,0,16.728802919387817,0,0,0,1,0,meta-llama/Llama-2-7b-hf,564,9,15,2.9.1+cu128,4.57.3
87,r longHOME fog pressureCard HE,655,0.159912109375,0,0,0,0,0,14.958492755889893,0,0,0,1,0,meta-llama/Llama-2-7b-hf,565,9,15,2.9.1+cu128,4.57.3
88,r longHOME concert pressureactual HE,3658,0.89306640625,0,0,0,0,0,91.83226585388184,0,0,0,1,0,meta-llama/Llama-2-7b-hf,566,9,15,2.9.1+cu128,4.57.3
89,r AustinHOME fog pressureactual HE,1226,0.29931640625,0,0,0,0,0,28.29560089111328,0,0,0,1,0,meta-llama/Llama-2-7b-hf,567,9,15,2.9.1+cu128,4.57.3
90,rhourHOME fog pressureactual HE,1765,0.430908203125,0,0,0,0,0,42.77879023551941,0,0,0,1,0,meta-llama/Llama-2-7b-hf,568,9,15,2.9.1+cu128,4.57.3
91,r longHOME sang pressurelave HE,520,0.126953125,0,0,0,0,0,11.709316968917847,0,0,0,1,0,meta-llama/Llama-2-7b-hf,569,9,15,2.9.1+cu128,4.57.3
92,r longHOME Kit pressureactual HE,1824,0.4453125,0,0,0,0,0,42.69503879547119,0,0,0,1,0,meta-llama/Llama-2-7b-hf,570,9,15,2.9.1+cu128,4.57.3
93,r AustinHOME fog pressureCard HE,140,0.0341796875,0,0,0,0,0,3.1614556312561035,0,0,0,1,0,meta-llama/Llama-2-7b-hf,571,9,15,2.9.1+cu128,4.57.3
94,r longHOME Kit pauseactual HE,318,0.07763671875,0,0,0,0,0,7.108962774276733,0,0,0,1,0,meta-llama/Llama-2-7b-hf,572,9,15,2.9.1+cu128,4.57.3
95,junt longHOME assess pressureactual HE,220,0.0537109375,0,0,0,0,0,4.903326749801636,0,0,0,1,0,meta-llama/Llama-2-7b-hf,573,9,15,2.9.1+cu128,4.57.3
96,r longHOME assess pressureactual HE,890,0.21728515625,0,0,0,0,0,20.168988466262817,0,0,0,1,0,meta-llama/Llama-2-7b-hf,574,9,15,2.9.1+cu128,4.57.3
97,r longHOME fog pauseactual HE,887,0.216552734375,0,0,0,0,0,20.186502933502197,0,0,0,1,0,meta-llama/Llama-2-7b-hf,575,9,15,2.9.1+cu128,4.57.3
98,r longHOME fog luactual HE,498,0.12158203125,0,0,0,0,0,11.174520015716553,0,0,0,1,0,meta-llama/Llama-2-7b-hf,576,9,15,2.9.1+cu128,4.57.3
