instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
202,menu longHOME fog pressureactual HE,39,0.009521484375,0,0,0,0,0,1.1965053081512451,0,0,0,1,0,meta-llama/Llama-2-7b-hf,680,11,15,2.9.1+cu128,4.57.3
203,r savingHOME destroy pressureactual HE,2998,0.73193359375,0,0,0,0,0,72.60322451591492,0,0,0,1,0,meta-llama/Llama-2-7b-hf,681,11,15,2.9.1+cu128,4.57.3
204,r longAny destroy pressureactual HE,122,0.02978515625,0,0,0,0,0,2.6941163539886475,0,0,0,1,0,meta-llama/Llama-2-7b-hf,682,11,15,2.9.1+cu128,4.57.3
205,menu longHOME doubt pressureactual HE,2852,0.6962890625,0,0,0,0,0,68.43805861473083,0,0,0,1,0,meta-llama/Llama-2-7b-hf,683,11,15,2.9.1+cu128,4.57.3
206,rliedHOME doubt pressureactual HE,1844,0.4501953125,0,0,0,0,0,42.85312843322754,0,0,0,1,0,meta-llama/Llama-2-7b-hf,684,11,15,2.9.1+cu128,4.57.3
207,r longHOME Fragment pressureactual HE,4257,1.039306640625,0,0,0,0,0,107.41109442710876,1,0,0,1,0,meta-llama/Llama-2-7b-hf,685,11,15,2.9.1+cu128,4.57.3
208,r longHOMElong pressureactual HE,544,0.1328125,0,0,0,0,0,12.173350095748901,0,0,0,1,0,meta-llama/Llama-2-7b-hf,686,11,15,2.9.1+cu128,4.57.3
209,r longHOME doubt pressure syntax HE,421,0.102783203125,0,0,0,0,0,9.376598834991455,0,0,0,1,0,meta-llama/Llama-2-7b-hf,687,11,15,2.9.1+cu128,4.57.3
210,prototype choHOME doubt pressureactual HE,152,0.037109375,0,0,0,0,0,3.3597896099090576,0,0,0,1,0,meta-llama/Llama-2-7b-hf,688,11,15,2.9.1+cu128,4.57.3
211,r longHOME fog Villactual HE,31,0.007568359375,0,0,0,0,0,0.7015657424926758,0,0,0,1,0,meta-llama/Llama-2-7b-hf,689,11,15,2.9.1+cu128,4.57.3
212,r long conversion fog pressureactual HE,2581,0.630126953125,0,0,0,0,0,61.60052967071533,0,0,0,1,0,meta-llama/Llama-2-7b-hf,690,11,15,2.9.1+cu128,4.57.3
213,r longHOME fog pressure detect HE,3233,0.789306640625,0,0,0,0,0,78.90109539031982,0,0,0,1,0,meta-llama/Llama-2-7b-hf,691,11,15,2.9.1+cu128,4.57.3
214,rendingHOME fog pressureactual HE,3186,0.77783203125,0,0,0,0,0,77.92943716049194,0,0,0,1,0,meta-llama/Llama-2-7b-hf,692,11,15,2.9.1+cu128,4.57.3
215,rireHOME doubt pressureactual HE,8063,1.968505859375,0,0,0,0,0,239.52492713928223,1,0,0,1,0,meta-llama/Llama-2-7b-hf,693,11,15,2.9.1+cu128,4.57.3
216,skal longHOME doubt pressureactual HE,403,0.098388671875,0,0,0,0,0,8.996380090713501,0,0,0,1,0,meta-llama/Llama-2-7b-hf,694,11,15,2.9.1+cu128,4.57.3
217,r longHOME fog springactual HE,1804,0.4404296875,0,0,0,0,0,41.889994859695435,0,0,0,1,0,meta-llama/Llama-2-7b-hf,695,11,15,2.9.1+cu128,4.57.3
0,r long Hy doubt pressureactual HE,2832,0.69140625,0,0,0,0,0,68.09721970558167,0,0,0,1,0,meta-llama/Llama-2-7b-hf,696,11,15,2.9.1+cu128,4.57.3
