instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
0,In minute forget hyp,6228,1.5205078125,0,0,0,0,0,171.71405696868896,1,0,0,1,0,meta-llama/Llama-2-7b-hf,42,0,15,2.9.1+cu128,4.57.3
1,In abort Kol Geographic jugNOT uniform,95,0.023193359375,0,0,0,0,0,2.104477882385254,0,0,0,1,0,meta-llama/Llama-2-7b-hf,43,0,15,2.9.1+cu128,4.57.3
2,In to acquired Development dominant ago tong,1817,0.443603515625,0,0,0,0,0,42.27225708961487,0,0,0,1,0,meta-llama/Llama-2-7b-hf,44,0,15,2.9.1+cu128,4.57.3
3,Inher interpolation performexit Joy,326,0.07958984375,0,0,0,0,0,7.256803274154663,0,0,0,1,0,meta-llama/Llama-2-7b-hf,45,0,15,2.9.1+cu128,4.57.3
4,In unusualSi Pom Karl brother,1430,0.34912109375,0,0,0,0,0,32.881986141204834,0,0,0,1,0,meta-llama/Llama-2-7b-hf,46,0,15,2.9.1+cu128,4.57.3
5,In restrictedbot Development dominant ago tong,5909,1.442626953125,0,0,0,0,0,159.8526737689972,1,0,0,1,0,meta-llama/Llama-2-7b-hf,47,0,15,2.9.1+cu128,4.57.3
6,Infocus Kol Geographic jugNOT uniform,240,0.05859375,0,0,0,0,0,5.316110849380493,0,0,0,1,0,meta-llama/Llama-2-7b-hf,48,0,15,2.9.1+cu128,4.57.3
7,In restricted Method RailEqualExportprogram,1455,0.355224609375,0,0,0,0,0,33.4576632976532,0,0,0,1,0,meta-llama/Llama-2-7b-hf,49,0,15,2.9.1+cu128,4.57.3
8,In restricted forget hyp,1099,0.268310546875,0,0,0,0,0,25.006425380706787,0,0,0,1,0,meta-llama/Llama-2-7b-hf,50,0,15,2.9.1+cu128,4.57.3
9,In restricted Font hand,1547,0.377685546875,0,0,0,0,0,35.66665434837341,0,0,0,1,0,meta-llama/Llama-2-7b-hf,51,0,15,2.9.1+cu128,4.57.3
10,In produce Method RailEqualExportprogram,142,0.03466796875,0,0,0,0,0,3.1368629932403564,0,0,0,1,0,meta-llama/Llama-2-7b-hf,52,0,15,2.9.1+cu128,4.57.3
11,In restricted Method RailEqualExport,4982,1.21630859375,0,0,0,0,0,129.00789713859558,1,0,0,1,0,meta-llama/Llama-2-7b-hf,53,0,15,2.9.1+cu128,4.57.3
12,In DIS Kol Geographic jugNOT mouth,3005,0.733642578125,0,0,0,0,0,72.614590883255,0,0,0,1,0,meta-llama/Llama-2-7b-hf,54,0,15,2.9.1+cu128,4.57.3
13,In restricted Method RailEqualExport uniform,1388,0.3388671875,0,0,0,0,0,31.8847815990448,0,0,0,1,0,meta-llama/Llama-2-7b-hf,55,0,15,2.9.1+cu128,4.57.3
14,tennis restricted Method RailEqualExport mouth,6340,1.5478515625,0,0,0,0,0,174.1357545852661,1,0,0,1,0,meta-llama/Llama-2-7b-hf,56,0,15,2.9.1+cu128,4.57.3
15,In restricted Method PostEqualExport mouth,183,0.044677734375,0,0,0,0,0,4.050580024719238,0,0,0,1,0,meta-llama/Llama-2-7b-hf,57,0,15,2.9.1+cu128,4.57.3
16,In restricted Method Rail OnExport uniform,6052,1.4775390625,0,0,0,0,0,164.4470796585083,1,0,0,1,0,meta-llama/Llama-2-7b-hf,58,0,15,2.9.1+cu128,4.57.3
17,In restricted Method RailoperatorExportprogram,5620,1.3720703125,0,0,0,0,0,150.0767788887024,1,0,0,1,0,meta-llama/Llama-2-7b-hf,59,0,15,2.9.1+cu128,4.57.3
18,In foundation Method PostEqualExport mouth,2727,0.665771484375,0,0,0,0,0,65.33767986297607,0,0,0,1,0,meta-llama/Llama-2-7b-hf,60,0,15,2.9.1+cu128,4.57.3
19,In foundation Method RailEqual hoped uniform,1994,0.48681640625,0,0,0,0,0,46.820313930511475,0,0,0,1,0,meta-llama/Llama-2-7b-hf,61,0,15,2.9.1+cu128,4.57.3
20,In foundation Method RailEqualExport proportion,788,0.1923828125,0,0,0,0,0,17.770204305648804,0,0,0,1,0,meta-llama/Llama-2-7b-hf,62,0,15,2.9.1+cu128,4.57.3
21,In restricted Method RailEqualExport mouth,4212,1.0283203125,0,0,0,0,0,106.39768099784851,1,0,0,1,0,meta-llama/Llama-2-7b-hf,63,0,15,2.9.1+cu128,4.57.3
22,In foundation Method RailEqualExport uniform,603,0.147216796875,0,0,0,0,0,13.517274618148804,0,0,0,1,0,meta-llama/Llama-2-7b-hf,64,0,15,2.9.1+cu128,4.57.3
23,bank restricted Method RailEqualExport Else,5205,1.270751953125,0,0,0,0,0,137.9325008392334,1,0,0,1,0,meta-llama/Llama-2-7b-hf,65,0,15,2.9.1+cu128,4.57.3
24,In restricted Method lyEqual hoped uniform,1279,0.312255859375,0,0,0,0,0,29.411530017852783,0,0,0,1,0,meta-llama/Llama-2-7b-hf,66,0,15,2.9.1+cu128,4.57.3
25,In foundation Method RailEqualExportprogram,4170,1.01806640625,0,0,0,0,0,105.65664601325989,1,0,0,1,0,meta-llama/Llama-2-7b-hf,67,0,15,2.9.1+cu128,4.57.3
26,cue foundation Method RailEqualExport mouth,6770,1.65283203125,0,0,0,0,0,189.97657132148743,1,0,0,1,0,meta-llama/Llama-2-7b-hf,68,0,15,2.9.1+cu128,4.57.3
27,In foundation Method Rail OnExport uniform,4472,1.091796875,0,0,0,0,0,113.57437372207642,1,0,0,1,0,meta-llama/Llama-2-7b-hf,69,0,15,2.9.1+cu128,4.57.3
28,In heat Method PostEqualExport uniform,52,0.0126953125,0,0,0,0,0,1.1459088325500488,0,0,0,1,0,meta-llama/Llama-2-7b-hf,70,0,15,2.9.1+cu128,4.57.3
29,In heat Method RailEqualExport mouth,5654,1.38037109375,0,0,0,0,0,150.99411392211914,1,0,0,1,0,meta-llama/Llama-2-7b-hf,71,0,15,2.9.1+cu128,4.57.3
30,In restricted Method PostEqualExport uniform,405,0.098876953125,0,0,0,0,0,9.170563220977783,0,0,0,1,0,meta-llama/Llama-2-7b-hf,72,0,15,2.9.1+cu128,4.57.3
31,In heat Method RailEqualExportprogram,12,0.0029296875,0,0,0,0,0,0.26984262466430664,0,0,0,1,0,meta-llama/Llama-2-7b-hf,73,0,15,2.9.1+cu128,4.57.3
32,In foundation Method PostEqualExport uniform,170,0.04150390625,0,0,0,0,0,3.7672278881073,0,0,0,1,0,meta-llama/Llama-2-7b-hf,74,0,15,2.9.1+cu128,4.57.3
33,In foundation Method RailEqual Churchprogram,1577,0.385009765625,0,0,0,0,0,36.53328847885132,0,0,0,1,0,meta-llama/Llama-2-7b-hf,75,0,15,2.9.1+cu128,4.57.3
34,In heat Method RailEqualExport uniform,183,0.044677734375,0,0,0,0,0,4.043991565704346,0,0,0,1,0,meta-llama/Llama-2-7b-hf,76,0,15,2.9.1+cu128,4.57.3
35,In heat Method RailEqualprotocolprogram,10009,2.443603515625,0,0,0,0,0,321.076801776886,1,1,0,1,0,meta-llama/Llama-2-7b-hf,77,0,15,2.9.1+cu128,4.57.3
36,reck restricted Method RailEqualExportprogram,4662,1.13818359375,0,0,0,0,0,120.0072693824768,1,0,0,1,0,meta-llama/Llama-2-7b-hf,78,0,15,2.9.1+cu128,4.57.3
37,In foundation Method PostEqual margin mouth,1379,0.336669921875,0,0,0,0,0,31.675276041030884,0,0,0,1,0,meta-llama/Llama-2-7b-hf,79,0,15,2.9.1+cu128,4.57.3
38,InHeader Method PostEqual rest uniform,1713,0.418212890625,0,0,0,0,0,39.69914102554321,0,0,0,1,0,meta-llama/Llama-2-7b-hf,80,0,15,2.9.1+cu128,4.57.3
39,reck restricted Method RailEqualExport uniform,687,0.167724609375,0,0,0,0,0,15.462659358978271,0,0,0,1,0,meta-llama/Llama-2-7b-hf,81,0,15,2.9.1+cu128,4.57.3
40,In restricted Method RailEqual Churchprogram,1157,0.282470703125,0,0,0,0,0,26.410627126693726,0,0,0,1,0,meta-llama/Llama-2-7b-hf,82,0,15,2.9.1+cu128,4.57.3
41,reck restricted Method RailEqual Churchshift,3689,0.900634765625,0,0,0,0,0,91.51264023780823,0,0,0,1,0,meta-llama/Llama-2-7b-hf,83,0,15,2.9.1+cu128,4.57.3
42,Transfer foundation Method RailEqual Church precise,1066,0.26025390625,0,0,0,0,0,24.260173320770264,0,0,0,1,0,meta-llama/Llama-2-7b-hf,84,0,15,2.9.1+cu128,4.57.3
43,Transfer foundation Method RailovalExportprogram,1668,0.4072265625,0,0,0,0,0,38.70501375198364,0,0,0,1,0,meta-llama/Llama-2-7b-hf,85,0,15,2.9.1+cu128,4.57.3
44,lar foundation Method PostEqual margin slash,314,0.07666015625,0,0,0,0,0,7.006155490875244,0,0,0,1,0,meta-llama/Llama-2-7b-hf,86,0,15,2.9.1+cu128,4.57.3
45,Transfer foundation Method PostEqual margin slash,4775,1.165771484375,0,0,0,0,0,123.10904788970947,1,0,0,1,0,meta-llama/Llama-2-7b-hf,87,0,15,2.9.1+cu128,4.57.3
46,Transfer Uncle Method PostEqual marginprogram,330,0.08056640625,0,0,0,0,0,7.349353790283203,0,0,0,1,0,meta-llama/Llama-2-7b-hf,88,0,15,2.9.1+cu128,4.57.3
47,lar foundation migration RailEqualExport uniform,110,0.02685546875,0,0,0,0,0,2.4369828701019287,0,0,0,1,0,meta-llama/Llama-2-7b-hf,89,0,15,2.9.1+cu128,4.57.3
48,Transfer Uncle Method RailovalExportprogram,3484,0.8505859375,0,0,0,0,0,85.81093144416809,0,0,0,1,0,meta-llama/Llama-2-7b-hf,90,0,15,2.9.1+cu128,4.57.3
49,Transfer mile War RailEqual margin slash,4245,1.036376953125,0,0,0,0,0,107.31460499763489,1,0,0,1,0,meta-llama/Llama-2-7b-hf,91,0,15,2.9.1+cu128,4.57.3
50,Transfer Uncle Method RailEqualExport uniform,312,0.076171875,0,0,0,0,0,6.951314449310303,0,0,0,1,0,meta-llama/Llama-2-7b-hf,92,0,15,2.9.1+cu128,4.57.3
51,Transfer foundation Method RailEqualExport Tat,5322,1.29931640625,0,0,0,0,0,140.52942156791687,1,0,0,1,0,meta-llama/Llama-2-7b-hf,93,0,15,2.9.1+cu128,4.57.3
52,In foundation Method RailEqual margin slash,763,0.186279296875,0,0,0,0,0,17.21420693397522,0,0,0,1,0,meta-llama/Llama-2-7b-hf,94,0,15,2.9.1+cu128,4.57.3
53,In foundation Method PostEqual margin slash,1754,0.42822265625,0,0,0,0,0,40.74192929267883,0,0,0,1,0,meta-llama/Llama-2-7b-hf,95,0,15,2.9.1+cu128,4.57.3
54,In restricted Method Railoval symmetricprogram,4,0.0009765625,0,0,0,0,0,0.09444403648376465,0,0,0,1,0,meta-llama/Llama-2-7b-hf,96,0,15,2.9.1+cu128,4.57.3
55,Transfer UncleFILE RailEqualExport uniform,276,0.0673828125,0,0,0,0,0,6.157276630401611,0,0,0,1,0,meta-llama/Llama-2-7b-hf,97,0,15,2.9.1+cu128,4.57.3
56,Transfer whileensure PostEqual margin slash,4771,1.164794921875,0,0,0,0,0,122.94948172569275,1,0,0,1,0,meta-llama/Llama-2-7b-hf,98,0,15,2.9.1+cu128,4.57.3
57,Transfer Uncle Method PostEqual margin ba,1293,0.315673828125,0,0,0,0,0,29.602145195007324,0,0,0,1,0,meta-llama/Llama-2-7b-hf,99,0,15,2.9.1+cu128,4.57.3
