instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
188,r odd hub Ju pressurecompare HE,241,0.058837890625,0,0,0,0,0,5.823840856552124,0,0,0,1,0,meta-llama/Llama-2-7b-hf,448,7,15,2.9.1+cu128,4.57.3
189,r longInter Line Variablesummary HE,4314,1.05322265625,0,0,0,0,0,109.38371539115906,1,0,0,1,0,meta-llama/Llama-2-7b-hf,449,7,15,2.9.1+cu128,4.57.3
190,r oddRule fog conformactual HE,2592,0.6328125,0,0,0,0,0,61.87301278114319,0,0,0,1,0,meta-llama/Llama-2-7b-hf,450,7,15,2.9.1+cu128,4.57.3
191,r longInter Post pressureactual legal,489,0.119384765625,0,0,0,0,0,10.96458387374878,0,0,0,1,0,meta-llama/Llama-2-7b-hf,451,7,15,2.9.1+cu128,4.57.3
192,r oddInter Post pressureactual HE,4713,1.150634765625,0,0,0,0,0,121.03423810005188,1,0,0,1,0,meta-llama/Llama-2-7b-hf,452,7,15,2.9.1+cu128,4.57.3
193,r longHOME fog pressureactual HE,3478,0.84912109375,0,0,0,0,0,85.38949728012085,0,0,0,1,0,meta-llama/Llama-2-7b-hf,453,7,15,2.9.1+cu128,4.57.3
194,r longInter Ju Variableactual HE,204,0.0498046875,0,0,0,0,0,4.551730394363403,0,0,0,1,0,meta-llama/Llama-2-7b-hf,454,7,15,2.9.1+cu128,4.57.3
195,r oddInter Ju pressureactual HE,960,0.234375,0,0,0,0,0,21.82598328590393,0,0,0,1,0,meta-llama/Llama-2-7b-hf,455,7,15,2.9.1+cu128,4.57.3
196,r longInter Line pressureactual HE,463,0.113037109375,0,0,0,0,0,10.345664024353027,0,0,0,1,0,meta-llama/Llama-2-7b-hf,456,7,15,2.9.1+cu128,4.57.3
197,r longInter Post pressure margin HE,6147,1.500732421875,0,0,0,0,0,168.492178440094,1,0,0,1,0,meta-llama/Llama-2-7b-hf,457,7,15,2.9.1+cu128,4.57.3
198,r longHOME fog anywhereactual HE,172,0.0419921875,0,0,0,0,0,3.8360745906829834,0,0,0,1,0,meta-llama/Llama-2-7b-hf,458,7,15,2.9.1+cu128,4.57.3
199,r longInter Line respectiveactual HE,904,0.220703125,0,0,0,0,0,20.57667326927185,0,0,0,1,0,meta-llama/Llama-2-7b-hf,459,7,15,2.9.1+cu128,4.57.3
