instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
28,r longHOMETD pressureactual HE,3125,0.762939453125,0,0,0,0,0,75.49505710601807,0,0,0,1,0,meta-llama/Llama-2-7b-hf,506,8,15,2.9.1+cu128,4.57.3
29,r FirstHOME fog pressureactual HE,6333,1.546142578125,0,0,0,0,0,173.84697771072388,1,0,0,1,0,meta-llama/Llama-2-7b-hf,507,8,15,2.9.1+cu128,4.57.3
30,r longHOME fogfolderactual HE,2912,0.7109375,0,0,0,0,0,70.98902797698975,0,0,0,1,0,meta-llama/Llama-2-7b-hf,508,8,15,2.9.1+cu128,4.57.3
31,r longHOMEWIDTH pressureactual HE,123,0.030029296875,0,0,0,0,0,2.7191247940063477,0,0,0,1,0,meta-llama/Llama-2-7b-hf,509,8,15,2.9.1+cu128,4.57.3
32,r pur Transfer fog pressureactual HE,4775,1.165771484375,0,0,0,0,0,122.45875191688538,1,0,0,1,0,meta-llama/Llama-2-7b-hf,510,8,15,2.9.1+cu128,4.57.3
33,r FirstInter fog pressureactual Fox,1530,0.37353515625,0,0,0,0,0,35.22994089126587,0,0,0,1,0,meta-llama/Llama-2-7b-hf,511,8,15,2.9.1+cu128,4.57.3
34,Ro longHOME fog pressureactual HE,1234,0.30126953125,0,0,0,0,0,28.023303270339966,0,0,0,1,0,meta-llama/Llama-2-7b-hf,512,8,15,2.9.1+cu128,4.57.3
35,rcionHOME fog pressureactual HE,1844,0.4501953125,0,0,0,0,0,42.787492513656616,0,0,0,1,0,meta-llama/Llama-2-7b-hf,513,8,15,2.9.1+cu128,4.57.3
36,r purHOME fog pressureactual HE,6,0.00146484375,0,0,0,0,0,0.13719630241394043,0,0,0,1,0,meta-llama/Llama-2-7b-hf,514,8,15,2.9.1+cu128,4.57.3
37,r long Senior fog pressureactual HE,641,0.156494140625,0,0,0,0,0,14.319907188415527,0,0,0,1,0,meta-llama/Llama-2-7b-hf,515,8,15,2.9.1+cu128,4.57.3
38,aw longHOME fog pressureactual HE,5578,1.36181640625,0,0,0,0,0,148.008535861969,1,0,0,1,0,meta-llama/Llama-2-7b-hf,516,8,15,2.9.1+cu128,4.57.3
39,r minuteHOME fog pressureactual HE,602,0.14697265625,0,0,0,0,0,13.441331624984741,0,0,0,1,0,meta-llama/Llama-2-7b-hf,517,8,15,2.9.1+cu128,4.57.3
40,r longHOME fog pressurefade HE,1622,0.39599609375,0,0,0,0,0,37.370790243148804,0,0,0,1,0,meta-llama/Llama-2-7b-hf,518,8,15,2.9.1+cu128,4.57.3
41,r minuteHOME fog pressure noted HE,5110,1.24755859375,0,0,0,0,0,132.9872167110443,1,0,0,1,0,meta-llama/Llama-2-7b-hf,519,8,15,2.9.1+cu128,4.57.3
42,Radio longHOME fog pressureactual HE,596,0.1455078125,0,0,0,0,0,13.302247047424316,0,0,0,1,0,meta-llama/Llama-2-7b-hf,520,8,15,2.9.1+cu128,4.57.3
43,r FirstHOME fog pressureactual element,1826,0.44580078125,0,0,0,0,0,42.40591788291931,0,0,0,1,0,meta-llama/Llama-2-7b-hf,521,8,15,2.9.1+cu128,4.57.3
44,r longHOMEis pressureactual HE,1707,0.416748046875,0,0,0,0,0,39.50935220718384,0,0,0,1,0,meta-llama/Llama-2-7b-hf,522,8,15,2.9.1+cu128,4.57.3
45,r minuteHOME fog pressureactual element,3053,0.745361328125,0,0,0,0,0,73.63696932792664,0,0,0,1,0,meta-llama/Llama-2-7b-hf,523,8,15,2.9.1+cu128,4.57.3
46,binding longInter fog pressureactual HE,5163,1.260498046875,0,0,0,0,0,134.55925583839417,1,0,0,1,0,meta-llama/Llama-2-7b-hf,524,8,15,2.9.1+cu128,4.57.3
47,r FirstHOME fog pressureactual probable,4907,1.197998046875,0,0,0,0,0,126.6237952709198,1,0,0,1,0,meta-llama/Llama-2-7b-hf,525,8,15,2.9.1+cu128,4.57.3
48,r hansHOME fog pressureactual HE,2076,0.5068359375,0,0,0,0,0,48.51830530166626,0,0,0,1,0,meta-llama/Llama-2-7b-hf,526,8,15,2.9.1+cu128,4.57.3
49,r long Gil fog pressurewick HE,1585,0.386962890625,0,0,0,0,0,36.483439445495605,0,0,0,1,0,meta-llama/Llama-2-7b-hf,527,8,15,2.9.1+cu128,4.57.3
50,r longHOME fog pressure Memory HE,4323,1.055419921875,0,0,0,0,0,109.11727356910706,1,0,0,1,0,meta-llama/Llama-2-7b-hf,528,8,15,2.9.1+cu128,4.57.3
51,r longHOME fog pressureactual Ellen,770,0.18798828125,0,0,0,0,0,17.28462839126587,0,0,0,1,0,meta-llama/Llama-2-7b-hf,529,8,15,2.9.1+cu128,4.57.3
52,r longHOME ur pressureactual HE,1063,0.259521484375,0,0,0,0,0,24.070963382720947,0,0,0,1,0,meta-llama/Llama-2-7b-hf,530,8,15,2.9.1+cu128,4.57.3
