instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
116,TransferThisrome Post Opera margin ba,5709,1.393798828125,0,0,0,0,0,153.35837197303772,1,0,0,1,0,meta-llama/Llama-2-7b-hf,158,2,15,2.9.1+cu128,4.57.3
117,eria parenthesesrome Post Opera margin ba,5288,1.291015625,0,0,0,0,0,138.94670629501343,1,0,0,1,0,meta-llama/Llama-2-7b-hf,159,2,15,2.9.1+cu128,4.57.3
118,eria parenthesesrome PostEqual margin concrete,4982,1.21630859375,0,0,0,0,0,128.96056461334229,1,0,0,1,0,meta-llama/Llama-2-7b-hf,160,2,15,2.9.1+cu128,4.57.3
119,eria Uncle Carlo PostEqual margin ba,267,0.065185546875,0,0,0,0,0,5.928750514984131,0,0,0,1,0,meta-llama/Llama-2-7b-hf,161,2,15,2.9.1+cu128,4.57.3
120,eria grand Method PostEqual margin ba,1471,0.359130859375,0,0,0,0,0,33.838252782821655,0,0,0,1,0,meta-llama/Llama-2-7b-hf,162,2,15,2.9.1+cu128,4.57.3
121,Transfer grand tri PostEqual margin overcome,4026,0.98291015625,0,0,0,0,0,100.66305875778198,0,0,0,1,0,meta-llama/Llama-2-7b-hf,163,2,15,2.9.1+cu128,4.57.3
122,Transfer grand tri PostEqual margin ba,65,0.015869140625,0,0,0,0,0,1.433852195739746,0,0,0,1,0,meta-llama/Llama-2-7b-hf,164,2,15,2.9.1+cu128,4.57.3
123,eria parentheses Method drawEqual margin overcome,135,0.032958984375,0,0,0,0,0,2.9806320667266846,0,0,0,1,0,meta-llama/Llama-2-7b-hf,165,2,15,2.9.1+cu128,4.57.3
124,Transfer grand Method PostEqual margin concrete,3529,0.861572265625,0,0,0,0,0,86.49944067001343,0,0,0,1,0,meta-llama/Llama-2-7b-hf,166,2,15,2.9.1+cu128,4.57.3
125,TransferThis tri PostEqual margin ba,5029,1.227783203125,0,0,0,0,0,130.28276419639587,1,0,0,1,0,meta-llama/Llama-2-7b-hf,167,2,15,2.9.1+cu128,4.57.3
