instruction_index,prompt,num_tokens_generated,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,success_ogf1,success_ogf2,success_ogf4,saw_eos,cap_hit,model,run_seed,chunk_index,num_chunks,torch_version,transformers_version
158,P longHOME pipeline pressure Gill shore,4871,1.189208984375,0,0,0,0,0,126.74361300468445,1,0,0,1,0,meta-llama/Llama-2-7b-hf,854,14,15,2.9.1+cu128,4.57.3
159,P longHOME pipeline pressure Gill batt,932,0.2275390625,0,0,0,0,0,21.095904111862183,0,0,0,1,0,meta-llama/Llama-2-7b-hf,855,14,15,2.9.1+cu128,4.57.3
160,P longHOME pipeline pressure Gill angular,1372,0.3349609375,0,0,0,0,0,31.482532262802124,0,0,0,1,0,meta-llama/Llama-2-7b-hf,856,14,15,2.9.1+cu128,4.57.3
161,P longRest pipeline pressure Gill HE,2969,0.724853515625,0,0,0,0,0,71.59050488471985,0,0,0,1,0,meta-llama/Llama-2-7b-hf,857,14,15,2.9.1+cu128,4.57.3
162,P longgate pipeline pressure Gill angular,2219,0.541748046875,0,0,0,0,0,52.108052253723145,0,0,0,1,0,meta-llama/Llama-2-7b-hf,858,14,15,2.9.1+cu128,4.57.3
163,P long Jar pipeline pressure Gill HE,5193,1.267822265625,0,0,0,0,0,136.37128138542175,1,0,0,1,0,meta-llama/Llama-2-7b-hf,859,14,15,2.9.1+cu128,4.57.3
164,P longHOME pipeline pressure physics angular,2361,0.576416015625,0,0,0,0,0,56.053499698638916,0,0,0,1,0,meta-llama/Llama-2-7b-hf,860,14,15,2.9.1+cu128,4.57.3
165,P longHOME pipeline tid Gill HE,732,0.1787109375,0,0,0,0,0,16.6117103099823,0,0,0,1,0,meta-llama/Llama-2-7b-hf,861,14,15,2.9.1+cu128,4.57.3
166,P longHOME pipeline pressure Gillelect,4838,1.18115234375,0,0,0,0,0,125.11581635475159,1,0,0,1,0,meta-llama/Llama-2-7b-hf,862,14,15,2.9.1+cu128,4.57.3
167,P longHOME pipeline pressure Gillboth,5095,1.243896484375,0,0,0,0,0,134.34200239181519,1,0,0,1,0,meta-llama/Llama-2-7b-hf,863,14,15,2.9.1+cu128,4.57.3
168,P longHOME pipelinefamily Gill HE,321,0.078369140625,0,0,0,0,0,7.150435924530029,0,0,0,1,0,meta-llama/Llama-2-7b-hf,864,14,15,2.9.1+cu128,4.57.3
169,P longHOME pipelinestre Gill HE,1419,0.346435546875,0,0,0,0,0,32.68264627456665,0,0,0,1,0,meta-llama/Llama-2-7b-hf,865,14,15,2.9.1+cu128,4.57.3
170,P expansionHOME Why pressure Gill HE,10815,2.640380859375,0,0,0,0,0,358.0880410671234,1,1,0,1,0,meta-llama/Llama-2-7b-hf,866,14,15,2.9.1+cu128,4.57.3
171,P AudioHOME feedback pressure Gill HE,2342,0.57177734375,0,0,0,0,0,55.51079511642456,0,0,0,1,0,meta-llama/Llama-2-7b-hf,867,14,15,2.9.1+cu128,4.57.3
172,P longHOME pipelinebel Gill HE,670,0.16357421875,0,0,0,0,0,15.094988346099854,0,0,0,1,0,meta-llama/Llama-2-7b-hf,868,14,15,2.9.1+cu128,4.57.3
173,PGeHOME pipeline pressure Gill HE,4740,1.1572265625,0,0,0,0,0,122.44143462181091,1,0,0,1,0,meta-llama/Llama-2-7b-hf,869,14,15,2.9.1+cu128,4.57.3
174,running longHOME pipeline pressure Gill HE,2888,0.705078125,0,0,0,0,0,69.64981842041016,0,0,0,1,0,meta-llama/Llama-2-7b-hf,870,14,15,2.9.1+cu128,4.57.3
175,P longHOME pipeline territorial Gill HE,1100,0.2685546875,0,0,0,0,0,25.106030464172363,0,0,0,1,0,meta-llama/Llama-2-7b-hf,871,14,15,2.9.1+cu128,4.57.3
176,PandyHOME propsActivity Gill HE,756,0.1845703125,0,0,0,0,0,17.060283660888672,0,0,0,1,0,meta-llama/Llama-2-7b-hf,872,14,15,2.9.1+cu128,4.57.3
177,P longHOME pipeline Charlotte Gill HE,1987,0.485107421875,0,0,0,0,0,46.433348655700684,0,0,0,1,0,meta-llama/Llama-2-7b-hf,873,14,15,2.9.1+cu128,4.57.3
178,P longHOME pipeline ess Gill HE,581,0.141845703125,0,0,0,0,0,13.009377717971802,0,0,0,1,0,meta-llama/Llama-2-7b-hf,874,14,15,2.9.1+cu128,4.57.3
179,P longHOME pipelineserve Gill HE,272,0.06640625,0,0,0,0,0,6.035065174102783,0,0,0,1,0,meta-llama/Llama-2-7b-hf,875,14,15,2.9.1+cu128,4.57.3
180,P longHOME fast pressure Gill HE,416,0.1015625,0,0,0,0,0,9.308020114898682,0,0,0,1,0,meta-llama/Llama-2-7b-hf,876,14,15,2.9.1+cu128,4.57.3
181,P longHOME pipeline depart Gill HE,645,0.157470703125,0,0,0,0,0,14.511912822723389,0,0,0,1,0,meta-llama/Llama-2-7b-hf,877,14,15,2.9.1+cu128,4.57.3
182,PviewHOME pipeline pressure Gill HE,2759,0.673583984375,0,0,0,0,0,66.41795229911804,0,0,0,1,0,meta-llama/Llama-2-7b-hf,878,14,15,2.9.1+cu128,4.57.3
183,P longHOME technique pressure Gill HE,1716,0.4189453125,0,0,0,0,0,39.81430268287659,0,0,0,1,0,meta-llama/Llama-2-7b-hf,879,14,15,2.9.1+cu128,4.57.3
184,P longHOME pipeline physics Gill HE,461,0.112548828125,0,0,0,0,0,10.312667846679688,0,0,0,1,0,meta-llama/Llama-2-7b-hf,880,14,15,2.9.1+cu128,4.57.3
185,P longHOME pipeline pressureLY HE,974,0.23779296875,0,0,0,0,0,22.123090982437134,0,0,0,1,0,meta-llama/Llama-2-7b-hf,881,14,15,2.9.1+cu128,4.57.3
186,P longHOME props pressure Gill angular,1207,0.294677734375,0,0,0,0,0,27.610233306884766,0,0,0,1,0,meta-llama/Llama-2-7b-hf,882,14,15,2.9.1+cu128,4.57.3
187,fog longHOME pipeline pressure Caval HE,380,0.0927734375,0,0,0,0,0,8.47921872138977,0,0,0,1,0,meta-llama/Llama-2-7b-hf,883,14,15,2.9.1+cu128,4.57.3
188,P longHOMEAS pressure Gill HE,4352,1.0625,0,0,0,0,0,110.5268485546112,1,0,0,1,0,meta-llama/Llama-2-7b-hf,884,14,15,2.9.1+cu128,4.57.3
189,P longHOMEW pressure Gill HE,5283,1.289794921875,0,0,0,0,0,139.4590563774109,1,0,0,1,0,meta-llama/Llama-2-7b-hf,885,14,15,2.9.1+cu128,4.57.3
190,P longHOME pipelinesegment Gill HE,78,0.01904296875,0,0,0,0,0,1.7273173332214355,0,0,0,1,0,meta-llama/Llama-2-7b-hf,886,14,15,2.9.1+cu128,4.57.3
191,P longHOME pipeline pressure Gill death,370,0.09033203125,0,0,0,0,0,8.250795841217041,0,0,0,1,0,meta-llama/Llama-2-7b-hf,887,14,15,2.9.1+cu128,4.57.3
192,P longHOME pipeline pressure Joy HE,4528,1.10546875,0,0,0,0,0,115.76187825202942,1,0,0,1,0,meta-llama/Llama-2-7b-hf,888,14,15,2.9.1+cu128,4.57.3
193,P longzan pipeline pressure Gill HE,300,0.0732421875,0,0,0,0,0,6.666183233261108,0,0,0,1,0,meta-llama/Llama-2-7b-hf,889,14,15,2.9.1+cu128,4.57.3
194,P longHOME pipeline PRO Gill HE,118,0.02880859375,0,0,0,0,0,2.621640205383301,0,0,0,1,0,meta-llama/Llama-2-7b-hf,890,14,15,2.9.1+cu128,4.57.3
195,P longHOME pipeline pressure splitting HE,543,0.132568359375,0,0,0,0,0,12.16649317741394,0,0,0,1,0,meta-llama/Llama-2-7b-hf,891,14,15,2.9.1+cu128,4.57.3
196,P longHOME pipeline pressure trap HE,5396,1.3173828125,0,0,0,0,0,142.62298607826233,1,0,0,1,0,meta-llama/Llama-2-7b-hf,892,14,15,2.9.1+cu128,4.57.3
197,P longHOME sera pressure Papa HE,293,0.071533203125,0,0,0,0,0,6.496016502380371,0,0,0,1,0,meta-llama/Llama-2-7b-hf,893,14,15,2.9.1+cu128,4.57.3
198,PWestHOME pipeline pressure Gill HE,1895,0.462646484375,0,0,0,0,0,44.2603485584259,0,0,0,1,0,meta-llama/Llama-2-7b-hf,894,14,15,2.9.1+cu128,4.57.3
199,P longHOME pipeline pressure Follow HE,4967,1.212646484375,0,0,0,0,0,129.5430200099945,1,0,0,1,0,meta-llama/Llama-2-7b-hf,895,14,15,2.9.1+cu128,4.57.3
200,P LimHOME pipeline pressure Gill angular,5470,1.33544921875,0,0,0,0,0,145.72552108764648,1,0,0,1,0,meta-llama/Llama-2-7b-hf,896,14,15,2.9.1+cu128,4.57.3
201,P hospital Not pipeline pressure Gill HE,4812,1.1748046875,0,0,0,0,0,123.98884177207947,1,0,0,1,0,meta-llama/Llama-2-7b-hf,897,14,15,2.9.1+cu128,4.57.3
202,P longHOME apple pressure Gill angular,4,0.0009765625,0,0,0,0,0,0.0944678783416748,0,0,0,1,0,meta-llama/Llama-2-7b-hf,898,14,15,2.9.1+cu128,4.57.3
203,P longHOME pipeline educated Gill angular,132,0.0322265625,0,0,0,0,0,2.925091028213501,0,0,0,1,0,meta-llama/Llama-2-7b-hf,899,14,15,2.9.1+cu128,4.57.3
204,P longHOME factor pressure Gill Od,692,0.1689453125,0,0,0,0,0,15.551702976226807,0,0,0,1,0,meta-llama/Llama-2-7b-hf,900,14,15,2.9.1+cu128,4.57.3
205,P longHOME pipeline pressure Gill Mock,4856,1.185546875,0,0,0,0,0,125.64828991889954,1,0,0,1,0,meta-llama/Llama-2-7b-hf,901,14,15,2.9.1+cu128,4.57.3
206,P longHOME pipeline pressure Gill Lou,3951,0.964599609375,0,0,0,0,0,98.71466898918152,0,0,0,1,0,meta-llama/Llama-2-7b-hf,902,14,15,2.9.1+cu128,4.57.3
207,PstationHOME pipeline pressure Gill angular,1912,0.466796875,0,0,0,0,0,44.6365225315094,0,0,0,1,0,meta-llama/Llama-2-7b-hf,903,14,15,2.9.1+cu128,4.57.3
